x_pos,y_pos
69.87,251.75
268.04,-137.83
-362.79,-176.17
312.47,105
-11.38,148.15
-391.24,125.37
457.48,-74.52
-312.4,134.77
417.8,228.63
128.79,-441.26
-145.18,-444.24
485.66,-66.08
447.56,-222.81
155.58,-501.03
408.21,207.92
471.71,113.14
-462.41,282.59
425.47,-361.77
-564.73,74.28
-250,526.91
-345.78,505.63
-135.8,589.95
-579.76,-220.23
68.62,-42.06
513.41,367.57
326.64,-155.66
458.51,-385.64
659.52,-308.82
-31.93,693.37
644.46,343.49
-47.51,719.18
672.97,114.75
-758.24,-123.03
279.7,-667.29
797.08,109.51
471.28,624.38
