x_pos,y_pos
-356.69,-565.74
274.18,517.47
-674.25,122.54
326.55,617.94
-492.83,-427.83
-668.49,-210.82
571.84,-98.23
-87.35,-592.49
314.33,-632.04
757.35,24.67
81.15,-745.89
-661.63,264.33
-169.5,-784.39
262.42,-769.79
727.29,-372.38
61.92,733.81
-274.38,729.16
623.17,593.08
-314.8,816.11
248.21,-840.56
496,-726.59
-370.18,-740.92
-660.53,585.34
-569.35,694.73
100.5,-794.55
702.2,569.6
470.92,813.56
-300.05,698.01
-722.75,-584.13
-105.41,-957.83
235.16,-851.59
663.81,-677.06
-798.13,-605.41
900.56,327.46
-446.1,871.06
-763.04,650.83
-781.04,396.36
