x_pos,y_pos
-1079.01,-655.16
-445.33,1132.14
135.11,-1241.2
-1250.33,-70.17
850.53,-949.05
735.7,-1027.78
1221.61,-389.94
1162.22,477.64
1106.53,671.06
-1326.49,-99.63
1254.67,-324.87
-676,1173.34
1061.25,843.92
-905,-1047.43
-135.08,-1386.59
12.11,1359.69
57.11,1394.27
902.33,1072.88
1029.02,966.27
365.17,-1344.5
-356.21,-1234.81
-641.77,1264.8
-523.21,-1213.81
-116.54,-1481.66
739.6,1292.36
882.93,1187.22
1374.87,354.16
-1159.77,-953.09
1476.05,-324.25
-316.33,1395.5
-635.39,1392.99
-1218.97,-867.78
-846.82,1280.98
-182.33,-1325.41
-420.87,-1498.25
1388.07,-627.22
1463.21,355.93
