x_pos,y_pos
-645.7,-596.1
655.53,-614.54
259.35,-857.38
-908.49,-127.88
-937.59,137.24
-659.42,677.65
949.74,24.56
69.04,-841.04
-836.21,360.71
868.26,434.63
887.27,-366.72
-916.43,301.65
27.57,988.73
814.23,-543.25
149.17,938.98
864.39,-511.01
596.57,807.13
783.91,625.59
882.77,-445.63
737.13,701.54
960.18,-355.33
-763.79,652.84
549.79,-855.8
422.43,-959.11
363.58,988.43
698.08,-798.8
-565.18,-884.74
-499.6,968.23
-905.24,176.22
-983.7,514.86
-942.92,-547.6
-980.58,441.16
354.82,-968.81
-882.54,-757.73
-700.96,-908.82
937.31,678.38
933.11,-476.48
-818.04,-883.62
988.75,668.66
777.77,-936.49
951.51,779.32
-931.08,-755.82
942.06,885.15
-965.64,978.38
919.86,-626.69
924.73,776.7
-880.73,798.96
