x_pos,y_pos
126.62,-112.7
31.47,-283.19
-284.98,105.23
-15.18,-32.04
152.27,-71.6
173.7,287.75
221.06,168.78
-158.51,295.28
-128.21,-329.2
71.02,-32.59
-24.15,-379.78
-377.42,-96.57
-322.08,209.9
106.69,313.61
404.02,-140.79
-187.75,-387.35
304.01,304.88
-272.8,-271.32
360,-307.63
-150.45,-355.22
-474.06,-46.25
-347.68,191.52
-212.03,-425.48
-212.08,-437.74
-493.38,145.82
-450.76,79.64
-515.48,72.86
533.11,-58.77
97.57,-560.34
544.97,-33.75
-289.3,426.35
545.1,228.74
267.9,-475.25
591.78,154.88
-500.25,-281.98
-148.22,598.03
-568.76,70.43
131.26,-470.31
493.35,-372.93
512.47,342.93
-391.95,504.66
518.83,314.53
-483.4,385.27
-603.9,-190.58
675.37,42.55
526.11,-316.15
652.78,85.16
