x_pos,y_pos
337.27,-591.29
469.02,-489.79
25.37,-668.57
688.99,95.54
635.24,272.12
-559.59,-414.67
-678.19,232.7
601.08,357.83
-697.38,-247.03
-756.01,15.23
370.02,548.69
-565.73,512.41
557.59,-562.7
730.74,302.55
389.99,-695.92
214.29,765.8
632.58,492.1
297.24,691.17
-554.5,-585.12
176.65,678.18
-603.26,-534.48
811.39,-34.55
502.27,-577.76
-585.15,-550.24
-699.7,452.05
320.43,769.54
-404.27,-701.35
527.25,652.09
740.41,329.04
461.05,706.31
740.61,384.61
-791.05,295.33
-734.1,403.57
645.52,553.74
-7.01,812.94
532.62,676.29
8.32,856.83
-584.74,619.26
21.91,844.3
-817.91,295.6
-705.94,-511.24
526.5,-692.51
301.9,833.39
357.18,821.23
837.74,235.06
-855.3,-183.5
634.2,636.14
