x_pos,y_pos
-677.94,-1402.01
1476.05,-324.25
978.93,1214.01
1463.21,355.93
-1000.94,1193.25
-1495.33,564.14
-1151.39,1118.03
-1050.99,-1213.88
-1269.4,926.91
-1355.83,-823.15
-665.25,1436.22
1150.69,1130.38
721.75,1448.39
795.03,-1442.22
-1066.33,-1205.55
1249.93,1031.55
-1320.57,1015.24
-420.87,-1498.25
-908.95,-1328.7
739.58,1493.47
-1426.94,-897.58
-1061.41,1265.6
-1181.76,1270.1
772.78,-1479.93
-1276.06,1077.06
1062.39,1399.97
1409.01,-1017.63
-1373.6,940.54
-1386.26,1122.65
-1393.75,1122.8
-1351.49,1146.29
1303.74,1376.17
1405.03,1321.1
-1310.76,-1459.93
1187.14,-1434.1
-1473.46,1143.57
-1378.98,1467.43
-1027.35,1346.29
1368,-1468.5
-1268.1,-1460
