x_pos,y_pos
43.62,-15.1
67.92,-3.15
8.65,-165.13
4.98,-3.7
-7.86,-98.76
-100.9,53.18
-110.06,124.91
-147.34,42.31
62.12,130.7
95.66,-122.21
45.94,-127.84
-78.87,120.74
-153.49,20.61
132.14,-105.93
-134.41,-79.26
115.29,90.4
107.18,60.88
42,86.6
-212.35,-61.65
-107.31,-182.39
-94.72,163.75
-68.83,-76.97
77.8,-273.3
194.2,-83.89
107.13,-104.4
86.7,-52.59
-150.41,-173.99
-94.96,-192.71
250.23,-59.54
296.37,181.96
-202.69,-123.52
-227.81,168.15
-26.22,-372.53
-93.38,-196.71
6.61,24.06
-247.66,-22.66
-65.67,-314.62
-201.4,-105.51
-198.35,-159.91
257.01,-155.57
317.82,-144.68
162.78,-125.15
-142.79,-257.25
-203.2,235.73
316.16,-37.74
-213.77,-180.83
179.67,143.9
281.23,-20.63
130.36,-253.25
-316.86,53.48
186.02,233.9
204.33,192.19
223.77,279.39
-187.97,-310.11
-116.17,279.7
-345.42,-131.28
100.33,326.95
-298.62,-52.1
-250,178.41
-219.78,-222.23
-304.73,221.28
-264.34,151.32
120.37,266.45
259.37,-365.61
-297.78,138.82
288.3,-136.2
-315.7,57.29
-155.7,-295.94
-172.91,235.94
-219.59,-238.71
248.59,-219.96
106.24,-271.9
-241.91,-226.74
-364.87,-53.28
-154.81,179.28
220.26,252.24
-176.87,202.98
-59.91,230.97
31.03,361.31
359.66,53.37
-191.27,-277.41
-154.21,-79.56
182.74,-173.08
14.72,-239.44
321.25,162.95
312.82,66.52
121.16,-346.87
-217.1,-321.71
-193.17,-329.09
64.09,372.25
-293.8,-99.17
295.39,-247.7
-60.09,381.59
-19.19,-312.64
233.75,309.8
233.03,-315.3
161.73,354.81
-141.16,-390.9
245.66,-374.13
-387.25,-33.08
-340.86,155.19
-403.98,-99.64
-94.33,388.54
