x_pos,y_pos
-212.49,-336.66
-231.71,433.38
-86.77,387.16
484.95,130.88
393.72,171.18
226.11,-313.08
401.37,122.98
-259.92,-368.64
-321.39,261.81
461.85,148.3
-290.52,433.33
-299.47,-308.57
424.9,70.86
415.87,55.85
117.8,-498.49
-15.43,-443.86
119.77,-418.36
444.72,-20.54
377.04,222.97
-44.76,-381.71
163.3,-411.2
-411.3,-177.8
206.58,-195.82
-295.66,339.04
-405.95,195.62
-303.57,244.17
211.63,394.6
250.86,360.89
377.08,471.89
-431.8,255.91
202.8,-332.57
-248.66,-386.56
183.82,-415.79
-447.26,50.45
242.23,380.35
311.76,-343.48
-171.05,424.82
499.62,-254.43
-229.11,-410.52
50.36,468.26
461.89,118.08
-283.23,-441.65
-472.28,-41.98
144.32,491.53
406.02,416.22
265.86,-383.12
-376.09,357.85
-472.41,-95.09
-169.5,395.79
198.76,446.35
-492.42,10.12
-377.63,302.2
380.02,-301.58
478.28,-78.97
374.17,146.67
458.56,-168.08
343.81,473.73
-434.2,266.7
11.22,-444.12
-271.27,-497.47
266.97,422.22
-361.37,-360.88
338.4,-384.94
-476.35,-193.18
-349.13,388.96
400.6,177.17
214.07,454.3
337.11,445.13
394.67,271.68
-235.61,-406.65
475.03,16.09
-342.96,398.64
-494.06,-229.07
478.23,-392.21
-488.67,-72.48
-422.15,301.71
-390.88,235.7
-396.36,-344.08
-242.22,344.67
-346.54,-384.87
-440.66,483.28
-443.42,356.23
-271.37,-470.07
467.92,451.91
492.57,-293.06
455.12,-358.55
425.42,-206.56
399.75,-423.16
-475.15,-198.94
474.77,-338.24
437.45,-466.9
350.78,474.52
230.48,-475.9
-478.2,193.98
-406.24,483.89
294.41,342.74
-458.51,442.7
498.12,-411.87
260.73,-439.05
121.65,-482.77
-498.33,341.54
-316.45,480.64
-469.72,273.24
