x_pos,y_pos
-403.72,-225.75
-60.57,-286.57
45.56,211.24
-435.09,-300.37
-495.12,-76.64
286.67,-159.3
79.52,-333.56
112.55,361.62
-359.86,-21.83
-128.37,-162.33
-12.97,-418.24
102.15,-386.65
186.05,-190.42
47.08,112.44
-472.83,-12.59
208.9,392.25
40.69,366.34
-326.86,-102.27
151.79,-48.61
-250.92,485.16
-82,-203.68
-377.13,319.98
-485.63,-220.71
127.52,-222.2
-244.53,-127.99
480.49,169.63
275.04,-154.15
-159.97,-446.33
417.34,321.28
-158.25,-482.84
-278.91,-141.12
-454.81,-465.79
69.97,8.06
-43.08,-253.04
190.16,156.58
160.34,437.1
-63.86,-283.86
-177.18,-186.49
383.31,465.69
-137.17,-4.36
-112.24,322.58
-217.42,-146.35
-458.16,86.51
446.71,151.5
375.61,-221.01
201.51,-362.35
-6.65,-436.86
-365.5,196.13
81.4,72
488.99,-172.71
260.02,-241.84
143.19,202.7
272.03,115.37
-12.04,-452.85
