x_pos,y_pos,p_flag,volts,weights
-233.72,-234.44,0,1.89737,8
720.11,397.06,1,3.49539,4
-936.23,-857.69,0,1.79627,8
-751.79,192.1,1,3.11349,3
-626.77,-227.94,1,4.31481,8
508.54,625.35,0,2.05221,9
761.7,432.79,1,3.43704,4
-597.85,-994.42,0,2.34959,10
-597.61,-10.59,1,3.40013,4
-711.45,278,1,3.75573,6
-938.05,946.96,0,2.41112,10
-810.46,-817.18,1,3.23657,3
880.72,157.09,0,2.01101,9
658.23,-255.83,1,4.05621,7
379.84,703.51,1,3.34499,4
-369.35,-191.63,0,2.49221,10
452.81,-273.17,0,2.69207,10
-678.19,232.7,1,4.6909,9
-623.9,-512.85,0,2.22117,9
173.7,287.75,1,4.6909,9
26.46,939.55,0,2.63604,10
-198.35,16.71,0,2.53169,10
-449.8,246.25,1,4.39352,8
-821.37,665.05,0,2.46846,10
988.75,668.66,1,4.6909,9
800.74,-98.52,1,4.57706,9
656.09,-141.57,1,3.80547,6
192.36,-963.86,0,2.55508,10
241.14,-238.1,0,2.8492,10
-425.61,673.49,1,3.87417,6
-921.24,-240.95,0,2.34351,10
630.58,-851.64,1,4.23947,7
632.58,492.1,1,4.6909,9
647.84,-453.3,0,2.35591,10
-14.74,-323.11,0,2.11282,9
-694.46,223.96,0,2.51487,10
-105.57,-272.76,0,2.50787,10
532.62,676.29,1,4.6909,9
-335.45,-8.25,0,1.97498,8
-138.61,-942.72,1,4.67683,9
547.39,-776.55,0,2.49522,10
826.37,920.65,1,4.42603,8
963.57,257.78,0,1.95921,8
-14.97,-785.06,0,2.00283,9
881.2,-308.65,0,2.0483,9
281.88,817.12,1,4.47282,8
-307.95,-918.47,1,3.45679,4
638.1,-422.83,1,4.21393,7
-808.06,29.38,1,3.99523,6
-404.27,-701.35,1,4.6909,9
450.82,836.53,0,2.38073,10
-283.78,-84.08,1,3.79868,6
104.1,-82.59,0,1.83434,8
596.57,807.13,1,4.6909,9
-647.73,5.11,0,1.79006,8
562.72,-685.73,1,4.35356,8
-125.54,639.81,0,2.31109,10
-615.07,632.34,1,4.42319,8
407.65,654.55,0,2.86711,10
891.4,-264.16,0,2.52816,10
37.97,198.72,1,3.34017,4
152.6,-619.5,1,4.01553,7
361.89,-488.62,0,2.3975,10
-178.89,-888.79,1,3.3996,4
-214.96,-787.63,0,2.9505,10
421.06,837.69,1,4.66544,9
886.75,747.84,0,1.81109,8
-341.1,-242.19,0,1.9714,8
72.07,268.13,0,2.36755,10
0.66,74.38,0,2.289,10
791.39,-101.55,1,3.46676,4
388,-33.06,0,2.50779,10
-801.78,-123.98,1,4.15456,7
591.95,564.11,0,2.12467,9
-880.73,798.96,1,4.6909,9
343.61,-835.25,0,1.77271,8
918.82,-536.69,0,2.14225,9
797.47,-308.59,0,2.75176,10
-559.59,-414.67,1,4.6909,9
811.39,-34.55,1,4.6909,9
557.59,-562.7,1,4.6909,9
-477.29,-195.32,1,3.96697,6
-933.43,-840.73,1,4.51515,9
531.15,987.98,0,2.30932,10
-607.08,758.66,1,4.28102,8
24.36,536.01,0,2.41121,10
829.03,41.9,0,2.73751,10
354.82,-968.81,1,4.6909,9
-801.92,764.88,0,1.82913,8
603.62,-189.29,0,2.10635,9
-378.51,-968,0,2.6981,10
835.92,825.41,1,3.66402,5
121.54,421.08,0,2.40813,10
80.34,-205.82,1,3.27385,4
205.2,-856.08,1,3.10859,3
225.3,-730.96,0,2.43162,10
593.25,892.96,0,2.4237,10
-669.51,-36.91,0,2.09901,9
285.76,-297.98,0,2.8323,10
864.58,441.24,0,2.07078,9
-599.43,-797.91,1,4.12408,7
-297.53,151.43,0,1.77558,8
106.32,-984.4,0,1.96246,8
140.76,-480.96,1,4.57815,9
-120.19,-47.42,0,2.82488,10
-106.12,-561.96,1,4.58893,9
545.1,228.74,1,4.6909,9
812.83,901.8,0,2.86121,10
-625.05,965.49,1,4.05558,7
844.15,-794.16,0,2.0167,9
839.03,-292.63,1,3.39892,4
324.62,259.58,0,2.6001,10
-545.51,6.44,1,4.2704,8
74.78,-79.49,1,4.34582,8
803.24,115.94,1,3.21676,3
903.79,-340.21,0,1.99287,8
416.35,405.13,1,4.09557,7
151.95,742.03,0,2.85982,10
865.89,492.8,1,3.42944,4
-213.25,86.51,1,3.6438,5
-530.78,744.14,0,2.81908,10
259.35,-857.38,1,4.6909,9
774.09,431.2,1,4.42113,8
-504.02,-947.18,0,2.65513,10
376.63,400.56,1,3.98896,6
-533.89,173.75,0,2.51214,10
493.2,-283.41,1,3.14836,3
-757.37,-531.44,1,3.89243,6
34.42,459.14,0,2.85516,10
821.43,-458.59,0,2.73389,10
-851.35,-180.76,0,2.59076,10
499.63,667.14,0,2.38369,10
-236.32,-46.41,0,1.78331,8
-13.91,-459.26,0,2.30335,10
-500.25,-281.98,1,4.6909,9
944.96,846.28,1,4.6628,9
-583.57,-247.59,1,4.58495,9
-107.35,54.49,0,2.49524,10
-159.86,-546.98,0,2.80076,10
-318.57,342.62,1,3.43503,4
730.74,302.55,1,4.6909,9
975.3,-826.05,1,3.25404,4
643.98,-682.22,0,2.44722,10
-304.66,-365.64,0,2.69378,10
884.6,31.6,0,2.41662,10
585.12,-335.99,1,4.64169,9
-519.07,-299.92,0,2.57698,10
-117.72,466.97,1,4.66511,9
461.24,-242.76,0,2.69535,10
903.91,40.09,0,2.26217,10
