x_pos,y_pos
-86.77,387.16
121.16,-346.87
-321.39,261.81
415.87,55.85
-94.33,388.54
401.37,122.98
-141.16,-390.9
393.72,171.18
374.17,146.67
-403.98,-99.64
-242.22,344.67
424.9,70.86
-169.5,395.79
119.77,-418.36
400.6,177.17
377.04,222.97
163.3,-411.2
11.22,-444.12
245.66,-374.13
444.72,-20.54
211.63,394.6
-411.3,-177.8
-299.47,-308.57
-447.26,50.45
250.86,360.89
242.23,380.35
-15.43,-443.86
-405.95,195.62
294.41,342.74
183.82,-415.79
-295.66,339.04
-248.66,-386.56
311.76,-343.48
-259.92,-368.64
265.86,-383.12
-390.88,235.7
-171.05,424.82
-229.11,-410.52
50.36,468.26
259.37,-365.61
425.42,-206.56
394.67,271.68
-472.28,-41.98
-235.61,-406.65
-472.41,-95.09
461.89,118.08
-377.63,302.2
478.28,-78.97
461.85,148.3
198.76,446.35
-492.42,10.12
458.56,-168.08
380.02,-301.58
475.03,16.09
-231.71,433.38
-431.8,255.91
214.07,454.3
-434.2,266.7
260.73,-439.05
266.97,422.22
-488.67,-72.48
-361.37,-360.88
144.32,491.53
117.8,-498.49
-476.35,-193.18
338.4,-384.94
121.65,-482.77
484.95,130.88
-475.15,-198.94
-478.2,193.98
-346.54,-384.87
-283.23,-441.65
-376.09,357.85
-422.15,301.71
-396.36,-344.08
-349.13,388.96
-469.72,273.24
-494.06,-229.07
-290.52,433.33
499.62,-254.43
-342.96,398.64
-443.42,356.23
230.48,-475.9
-271.27,-497.47
455.12,-358.55
337.11,445.13
-271.37,-470.07
399.75,-423.16
492.57,-293.06
474.77,-338.24
343.81,473.73
350.78,474.52
377.08,471.89
-316.45,480.64
-498.33,341.54
-406.24,483.89
498.12,-411.87
406.02,416.22
437.45,-466.9
-458.51,442.7
478.23,-392.21
-440.66,483.28
467.92,451.91
