x_pos,y_pos
67.92,-3.15
42,86.6
43.62,-15.1
-7.86,-98.76
86.7,-52.59
-68.83,-76.97
6.61,24.06
-100.9,53.18
-78.87,120.74
4.98,-3.7
45.94,-127.84
107.13,-104.4
-153.49,20.61
107.18,60.88
115.29,90.4
95.66,-122.21
8.65,-165.13
62.12,130.7
-110.06,124.91
-94.72,163.75
162.78,-125.15
194.2,-83.89
-134.41,-79.26
-94.96,-192.71
132.14,-105.93
-154.21,-79.56
-147.34,42.31
-201.4,-105.51
179.67,143.9
-93.38,-196.71
-202.69,-123.52
-150.41,-173.99
-154.81,179.28
-247.66,-22.66
-59.91,230.97
-198.35,-159.91
250.23,-59.54
-107.31,-182.39
182.74,-173.08
-176.87,202.98
-212.35,-61.65
14.72,-239.44
-213.77,-180.83
281.23,-20.63
77.8,-273.3
106.24,-271.9
130.36,-253.25
206.58,-195.82
204.33,192.19
-227.81,168.15
-172.91,235.94
186.02,233.9
-142.79,-257.25
-264.34,151.32
-298.62,-52.1
-250,178.41
257.01,-155.57
-203.2,235.73
-293.8,-99.17
-116.17,279.7
316.16,-37.74
-19.19,-312.64
-219.78,-222.23
-315.7,57.29
312.82,66.52
120.37,266.45
-297.78,138.82
-241.91,-226.74
288.3,-136.2
-155.7,-295.94
-316.86,53.48
248.59,-219.96
-219.59,-238.71
-65.67,-314.62
220.26,252.24
296.37,181.96
223.77,279.39
-191.27,-277.41
31.03,361.31
321.25,162.95
317.82,-144.68
359.66,53.37
100.33,326.95
-26.22,-372.53
-340.86,155.19
-304.73,221.28
-345.42,-131.28
-187.97,-310.11
-44.76,-381.71
64.09,372.25
226.11,-313.08
-60.09,381.59
233.75,309.8
-364.87,-53.28
-387.25,-33.08
-217.1,-321.71
202.8,-332.57
-193.17,-329.09
161.73,354.81
295.39,-247.7
233.03,-315.3
-212.49,-336.66
-303.57,244.17
