x_pos,y_pos,p_flag,volts,weights
-216.21,-34.46,0,1.85757,8
188.23,147.84,0,1.87296,8
406.3,48.42,0,1.95536,8
-70.86,51.2,0,2.16036,9
-111.99,404.87,1,4.37589,8
-68.21,30.79,1,3.63366,5
263.91,221.5,0,2.88391,10
-472.81,224.49,1,4.64804,9
-462.97,1.37,0,1.85234,8
-7.83,339.15,0,1.77803,8
497.68,-122.05,0,1.80363,8
252.24,56.35,0,2.83802,10
-45.83,248.58,0,2.75692,10
-373.64,398.96,1,3.90786,6
276.58,321.36,1,4.64804,9
-322.13,-395.02,1,4.64804,9
-237.11,-326.21,1,4.3161,8
-102.56,171.62,0,2.35689,10
311.17,43.83,1,4.55837,9
-64.22,-8.8,1,4.5818,9
497.66,454.82,1,3.17755,3
-59.35,-86.41,1,3.79436,6
168.61,14.3,1,3.21926,3
-377.13,-372.86,0,1.92467,8
-474.56,-118.02,0,1.8048,8
-405.9,240.98,0,2.92179,10
377.2,495.7,0,2.58798,10
390.54,244.69,1,4.64804,9
281.82,-214.81,0,2.15682,9
248.82,-472.54,0,2.34209,10
443.34,478.03,1,4.29452,8
-307.97,-268.12,0,1.84063,8
-42.33,-219.7,1,3.53735,5
-117.4,-376.55,1,3.31609,4
93.97,366.89,1,3.61097,5
-493,-113.59,1,3.6201,5
467.15,8.48,1,4.09316,7
315.72,-483.06,0,2.90855,10
-117.97,124.46,1,4.47317,8
190.39,25.66,0,2.78335,10
-462.76,-160.34,1,4.12227,7
444.32,-145.29,0,2.30412,10
92.8,-221.07,1,4.64804,9
109.52,431.9,1,3.50136,5
435.2,11.5,0,2.59936,10
-205.91,356.71,0,2.59931,10
-200.39,58.1,0,2.11116,9
-154.07,487.56,1,4.53172,9
87.35,-322.69,1,3.04431,3
147.08,399.53,0,2.56139,10
428.08,276.8,0,2.58185,10
-301.17,-337.73,0,2.65221,10
-440.93,-429.11,0,1.9471,8
-326.44,316.92,1,3.46375,4
222.71,-104.04,0,2.27631,10
11.19,357.25,0,2.96441,10
302.11,133.87,1,4.55125,9
-164,94.99,0,2.32723,10
368.47,210.58,0,2.2765,10
-201.22,328.65,1,3.53817,5
-131.3,172.04,1,4.64804,9
