x_pos,y_pos
274.18,517.47
-492.83,-427.83
-87.35,-592.49
-356.69,-565.74
-674.25,122.54
-620.56,101.75
-661.63,264.33
81.15,-745.89
-668.49,-210.82
326.55,617.94
-300.05,698.01
314.33,-632.04
61.92,733.81
-274.38,729.16
262.42,-769.79
757.35,24.67
-169.5,-784.39
623.17,593.08
727.29,-372.38
-781.04,396.36
496,-726.59
248.21,-840.56
-370.18,-740.92
235.16,-851.59
100.5,-794.55
-569.35,694.73
-314.8,816.11
663.81,-677.06
900.56,327.46
470.92,813.56
-660.53,585.34
-446.1,871.06
-798.13,-605.41
-924.4,404.44
-763.04,650.83
-722.75,-584.13
702.2,569.6
