x_pos,y_pos,p_flag,volts,weights
2369,3892,0,2.506801523516853,10
-4401,1778,0,1.9419751228134146,8
4411,3529,1,4.011221515377639,7
-1534,4844,0,2.5909905211802746,10
2613,3361,1,3.0853945254648782,3
4200,2784,1,4.235600589323035,7
-2611,2916,0,2.909098251589486,10
4170,731,1,4.974936541271937,10
-1276,284,0,2.196778118238587,9
-1873,868,0,2.7439886151097337,10
-269,3464,0,2.6733366087609767,10
4478,-3879,1,3.3339687985729523,4
-245,1364,0,2.196022265797404,9
-113,-1455,1,3.8655511307910984,6
4493,-2496,0,2.3776176199365513,10
3619,-3034,1,4.728196739938857,9
4618,-241,1,3.053487642063701,3
1269,4627,0,2.890687612912112,10
1087,-4507,1,4.822417100643008,10
-1541,-2091,0,2.3091644409244214,10
-3207,778,1,4.21312382773661,7
-54,-2076,0,2.0025922727274095,9
2860,-507,0,2.2167042111018462,9
681,497,1,3.093094974305731,3
812,4357,0,2.8395006361985593,10
-1687,-4503,1,4.073116873385775,7
-2505,4544,1,4.339330084495154,8
949,174,0,2.243373577083359,9
-4059,4511,0,2.5643971331708477,10
2072,-402,0,1.9328872978285587,8
1469,-3064,1,4.674636998800855,9
1298,2351,1,3.9788234257059996,6
-3614,-3297,0,2.0500269320209403,9
-3309,-250,0,2.3231412037138837,10
97,-2959,0,2.7341921055622955,10
-268,4730,0,2.11688592737331,9
72,-1549,0,2.493973776963541,10
-4886,1862,0,2.078256810545605,9
1431,3323,1,4.851694941392063,10
4288,-1292,1,4.49441633387816,8
565,-1482,1,4.496944125916489,8
4411,-1617,1,3.8265575202929343,6
4055,-2577,1,4.597697942198738,9
1079,1079,0,1.8036264181455224,8
-144,1846,0,2.357925378192991,10
2699,-2434,0,2.857258216587757,10
-2673,-3009,0,2.363014634016841,10
2804,-772,1,4.297016108875081,8
-700,-1934,0,1.8142703803022728,8
-2190,2563,1,3.2310107319104993,3
-4325,4802,0,2.5262479617949523,10
-2229,-228,0,2.9714535683789354,10
-3388,-2458,0,2.5806084944722487,10
3165,-2944,1,4.218663467280336,7
2163,-4114,0,2.818398117101339,10
4668,-603,1,3.7657938175395413,6
-1169,1156,1,3.3778341742889193,4
2058,-3520,1,3.5570927224309474,5
1165,-1284,0,2.6794469305879947,10
-2650,4829,1,3.28330058965604,4
-3493,-3347,0,2.8979460332237394,10
1940,-3801,0,2.621612645387995,10
-3643,-2717,1,3.589303221683886,5
1357,-458,1,3.849069690890272,6
18,-2786,0,2.088580007523847,9
4559,4246,1,3.3253710128768486,4
-188,-228,0,1.9461609736590406,8
-563,-3990,1,3.8000733115709053,6
-4454,2944,1,4.40843596269408,8
4986,-554,0,2.9606366692547454,10
2091,-4079,1,3.08557764529865,3
1024,-2987,1,4.923466603157422,10
3177,-100,0,2.5852321817080623,10
1617,3480,0,2.8681060912362026,10
-427,1736,0,1.9700084494287518,8
-3672,-2952,1,4.249407667237661,7
-87,4167,1,3.67590574061372,5
520,1658,0,1.8365964781208746,8
-1623,-2860,0,2.4389858448834922,10
-457,-4548,0,2.2501577826538113,10
-3968,2432,0,1.8507046164168803,8
-4362,4858,0,2.3780852465550075,10
2185,-1352,1,3.1647214862081894,3
2395,2529,1,4.049533763465567,7
2972,2073,1,4.720692847228655,9
-4731,2567,1,4.3840391678278126,8
-4157,4731,1,4.878528064696139,10
-1137,3541,1,4.0228445485162645,7
3489,1931,0,2.364180016017109,10
1454,958,1,3.0295359873935954,3
-4957,-4720,0,2.4382242470520565,10
-2273,4151,0,2.909615542348,10
345,-3701,1,3.340973035352069,4
4776,3919,1,4.17093487150644,7
1785,4023,0,2.268537915758229,10
4890,-2366,0,2.3539272458585363,10
1537,886,1,4.971556442885286,10
-4685,2815,1,4.252162707884704,8
-2053,1726,1,3.3251020092107444,4
3382,4220,1,4.952771782425107,10
-3858,3799,0,1.9743072407822693,8
1085,4148,0,2.319178029015331,10
-4824,-944,0,1.815523955286051,8
2610,-1318,1,4.744946849711807,9
3286,-1445,0,2.2436781528772185,9
-420,-4451,0,2.7075248576281603,10
-3890,1067,1,3.4788591161863396,4
-856,-1987,1,3.817709713972964,6
1216,4434,1,4.9014621534824245,10
2855,-3358,1,3.593556874422804,5
-678,-4611,1,3.286422875894716,4
4646,2623,1,4.611677169246047,9
-3778,3679,0,2.9787586858289927,10
-1482,-1307,0,2.169430255782885,9
-3627,-3987,1,3.605068980681561,5
1858,129,0,2.9521794212299395,10
1456,-3021,1,3.0638794442547272,3
1032,-3835,1,3.3313102410086444,4
2763,-3490,0,2.866727346791518,10
-3145,-1735,1,4.700179236873195,9
-36,-221,0,2.400857399828906,10
1810,-3332,1,4.398070508514387,8
1787,-2134,0,2.133840324197765,9
-4576,-2798,0,1.8112475119209306,8
3469,-4460,1,4.578394781765713,9
-4993,3927,0,2.4695767391241454,10
-1703,1150,0,2.193344368676095,9
-3008,3106,1,4.152912817035742,7
-2550,4511,1,4.380262276231221,8
2102,3495,1,3.301667729422477,4
-4775,1193,0,2.634551113389267,10
2559,17,1,4.60397066475805,9
-1078,2852,0,2.384305289886824,10
-1415,-2171,0,1.809826779095222,8
582,-3473,0,2.2900513958901683,10
3777,3397,0,2.992651932481117,10
-827,1991,1,3.4879643584611983,4
2328,-2673,1,4.880496392930552,10
563,-2089,1,4.9448548939952754,10
-4054,-4669,0,2.6106832024317383,10
2839,-4664,1,4.475551455839614,8
-1854,3866,0,2.1234159342147687,9
-1525,-3920,0,1.8682243936954537,8
4197,3859,0,2.3483039963668215,10
1445,-3218,1,3.9412475290683497,6
878,4456,1,4.921913010191076,10
1515,4446,0,2.9207469535010895,10
-4361,4649,0,2.9880081642040395,10
1610,4315,0,2.905254332119238,10
1380,2560,1,3.869016390774113,6
-2648,-4052,1,4.688466393379317,9
725,4264,1,3.0624409771379,3
-1971,2674,1,3.4010798946800027,4
1959,4148,1,3.545713916219995,5
4800,-4461,1,4.063660552779824,7
4216,-3325,0,2.90704129633509,10
-3755,-443,0,2.121985909237279,9
-396,-1780,0,2.315123560371499,10
-4280,4949,1,3.1309906477896585,3
2138,2039,1,3.1314014254994254,3
-3438,4053,1,3.238923637375537,3
2527,692,1,3.326942113818383,4
-1185,-1681,1,3.5961809956220696,5
-1801,-2251,1,3.1456878968138726,3
922,-570,1,4.570229796899875,9
390,-2036,0,2.8962423727400792,10
-1834,-3089,0,2.2625648410844965,10
134,4215,0,2.0461133225104082,9
-89,-3276,0,2.205064929808698,9
-1663,244,1,4.2164484028756775,7
145,-172,0,2.9384110127561853,10
-4663,1863,1,4.606596691415564,9
-167,3464,0,2.3610956632681344,10
1964,2536,1,4.016157099752739,7
-346,-968,0,2.6706821144820365,10
4731,2236,0,2.1824846377895404,9
-1280,1731,1,3.007803608286408,3
-521,-1852,0,2.7198097695183834,10
-4114,4349,0,2.01665499216402,9
-2711,3439,1,4.413825848646693,8
-3710,662,0,1.9015859960576647,8
-1000,-620,0,2.1054826977401215,9
-3732,-738,0,2.509989514867861,10
