x_pos,y_pos,p_flag,volts,weights
6911,2778,1,4.822321488472673,10
-2180,-11204,1,4.497189720811756,8
-2101,-3507,1,3.9267458065675616,6
-13457,12807,1,4.429023272377635,8
-5494,-12541,0,2.4580347762017047,10
-8287,10298,1,4.923516123787444,10
1921,-3824,1,4.81494133742126,10
-4021,2779,1,4.941370309428185,10
-12241,-5921,1,3.256838543121168,4
-6687,3894,1,4.6788768112363455,9
14403,4437,0,2.776479204373421,10
5882,1365,1,3.787825557139398,6
-1027,220,1,3.8024530850186036,6
6140,-3654,1,3.5555695212299114,5
5516,-677,1,4.9485256467799195,10
-10843,6892,0,2.509516814657529,10
-13451,-1979,1,3.422403409810995,4
-7636,-6605,0,2.4244965891712336,10
1498,13349,1,3.7946056006468556,6
6712,3032,1,3.310176025227655,4
-13558,14697,1,4.6618590989529824,9
10751,-13042,0,2.4616954406192746,10
-8465,-3887,1,3.815546302053284,6
11903,-14376,0,2.132805777695142,9
2494,4920,1,3.250496443381757,4
-4471,2842,0,2.647555755100267,10
-5534,7752,0,2.869437860178954,10
-8839,-13739,1,4.132444070283613,7
-14292,6179,0,1.8017045591995862,8
-11691,3589,0,2.1389420827243257,9
-10465,-444,0,2.827176150389985,10
-1786,-4267,1,3.9748821097067744,6
12444,1163,0,2.9837145712537505,10
12934,-1183,1,3.351549440758457,4
-7615,-10124,0,2.4633747455537693,10
-6851,10107,1,3.698628009481906,5
-12216,14497,1,3.8422780030853865,6
2549,11574,1,3.990211993717792,6
13355,-1391,1,3.0194084175930263,3
-13824,-14720,1,3.920155922263278,6
-8725,-2795,0,2.78388472901324,10
-4225,-1382,0,2.217688774758537,9
5271,11949,1,3.3949915157436488,4
-10419,4673,1,3.1418669699041386,3
-6988,5219,1,3.233427196141162,3
2588,-8670,1,3.536644693040096,5
11104,11177,0,2.394605232957112,10
4833,-10882,0,2.9771291700605724,10
-13192,-4721,1,4.971323224394756,10
-1113,11461,1,4.442654878555453,8
12685,-12697,0,2.3135227809444436,10
9636,14473,1,4.7213792265199785,9
-2364,13797,0,2.597082540832069,10
13893,-10417,0,2.906354962356413,10
-13600,14752,1,4.021799122839052,7
-11671,-3873,0,2.844462401804054,10
3917,-13543,1,4.9719443078998875,10
8737,466,1,3.785794814493681,6
-8323,-2062,0,1.8072645013309085,8
-10788,8764,0,1.9634786734785081,8
9721,-10209,1,4.041555575181255,7
13220,657,1,4.561931152539245,9
-10316,3939,0,2.6579318488909087,10
6279,194,0,2.2347710533385574,9
-2169,6504,1,4.686086488803358,9
4016,3864,1,4.163249481303749,7
85,13542,0,2.603601009876701,10
107,-5774,1,3.9327702615938853,6
-3341,6919,0,2.734548679600626,10
12455,-4309,1,4.01570012645645,7
2653,-10095,1,3.8963349154359994,6
14631,14282,0,2.9486219971160486,10
31,9900,1,4.1101986599280185,7
13776,9059,0,2.9126848235669125,10
11995,-9291,1,4.956837387137712,10
14378,-4239,1,4.519684676356425,9
2456,-12216,1,3.082430425426205,3
-6151,-1837,0,2.53605642273448,10
-2346,-2962,0,2.4841240647045564,10
3033,-10685,1,4.887191672858904,10
-8139,4644,1,4.673937700995405,9
8186,-10360,1,4.995815727490145,10
-12762,10196,0,2.878344785356092,10
11119,-10384,0,2.819417180775022,10
2079,-3767,1,4.735480684215721,9
10027,10754,0,1.9457071241127488,8
5828,14215,0,2.971210262593607,10
12800,2309,0,2.349680396869696,10
12117,7659,0,2.737045445753039,10
-13827,3196,1,3.6713800105987655,5
-13483,12323,0,2.1457426859151965,9
14135,1456,0,2.1226423607751377,9
-12816,-4952,1,3.062187789475868,3
2026,11515,0,2.7627011194567435,10
506,9468,0,2.5012793722046105,10
-9377,9094,0,2.1871515746254175,9
12060,-288,0,2.1881735475859974,9
3191,4373,0,2.5031507444588925,10
-538,-11804,0,2.7609130859978457,10
14450,-1190,1,4.250911526804671,8
-13371,-2327,0,1.912860899859183,8
3833,-5266,0,2.307555530042623,10
-2121,-13926,1,3.1541662225702147,3
3612,-11399,0,2.435346355282586,10
-8601,10817,1,4.781173166064627,10
3328,-3574,1,4.4973540067613875,8
-4324,4782,1,4.226535712153437,7
-11692,-269,0,2.9399060127339993,10
-2974,-10108,1,3.567683827251231,5
11102,1412,1,3.7118886606804358,5
-7083,-11538,1,4.042571459794594,7
-13458,13754,0,1.9081620612135521,8
-10886,-3491,1,4.099712706388937,7
-14255,4830,0,2.0731028112283325,9
-5896,-14401,0,2.4834663842705473,10
10198,9464,0,2.769274621317408,10
12975,-13614,1,3.514354407847615,5
6965,6449,1,4.907769381518248,10
-5308,5512,1,4.699687499296144,9
1380,1590,0,2.0169087166711357,9
7086,-4075,0,2.7073703378463025,10
9331,-12564,1,4.340910061461402,8
-14213,-10738,0,2.12282048818849,9
-4467,-9250,0,2.504967896730165,10
961,-5896,1,4.9521273949133455,10
1497,-14582,0,2.9133602632758544,10
-5780,9880,0,1.8842508911575435,8
12689,7383,0,2.4277997218999214,10
9145,-4596,1,3.4930373611451655,4
-13599,-13153,0,1.9650485504141972,8
-1241,-7040,0,2.9956632429962817,10
3703,-9970,0,2.9942147817700433,10
8672,4754,1,4.649580687876901,9
-7239,-6151,0,2.297897779887866,10
9769,14949,0,1.8086381582580022,8
-1039,14235,1,4.792374357610256,10
9978,13857,0,1.8601708956761822,8
-5032,-6569,0,2.1441025716207482,9
11605,6894,1,4.661174183983825,9
-886,-3781,1,3.1139599830377196,3
670,14026,0,2.7148578672011623,10
14517,-6251,1,4.9300534584728695,10
-5656,11683,1,3.263755642766472,4
-8186,11289,1,4.759932505766986,10
-131,998,0,2.9912633974477134,10
3186,682,0,2.412519615718437,10
12856,1160,1,4.307698065925822,8
-10319,12839,1,4.033489016133727,7
14498,-871,1,4.8704631493122745,10
3702,1957,0,2.2066818377399637,9
8053,7321,0,2.400003358560675,10
-13800,-4617,1,4.506262631232868,9
-1826,-10083,1,4.272801790288689,8
-690,4680,1,3.0413822473916756,3
-6290,-9621,0,2.9508664918543706,10
-284,-14662,1,4.613167744268176,9
2702,8613,1,3.010549736877027,3
-602,-9878,1,4.348449973305449,8
-783,8378,0,2.4071175386381505,10
10107,3467,0,2.127061946500019,9
10848,-2293,0,2.5820499560045245,10
9069,7811,0,2.2854466748985343,10
1262,1426,1,4.388487154539081,8
-9013,-14662,1,4.1433963673705705,7
13843,2930,0,2.7353187762308386,10
-5859,-13516,0,2.3026730927458043,10
5346,13225,1,3.9209615396357167,6
9715,4873,0,2.6008731973934704,10
907,-4381,1,3.5516288474460387,5
3638,3757,0,1.8980505392929967,8
-6737,-8782,1,4.253360179430768,8
2528,-14390,1,4.26652518649447,8
-13560,4172,0,2.9610949258851185,10
-14487,1515,1,4.685204180915008,9
-11147,3702,0,1.8726817034876864,8
-5721,13968,0,2.468140641817241,10
10444,3684,0,2.4821252880970075,10
-8539,3549,0,2.1803777962217903,9
12474,-6276,1,4.271577204676836,8
7958,1508,0,2.885641081123826,10
-12430,-5323,1,3.089702424318512,3
-3716,-1557,0,2.935636466316533,10
-14850,5362,0,2.4497234532871874,10
-5625,2696,0,2.6388980043709043,10
1588,-10805,1,3.145497411011288,3
-4963,-8948,0,2.2174237897684157,9
8624,-8998,0,2.19501738616488,9
-2032,-5654,1,4.926067936117465,10
791,2937,0,2.403991168788038,10
14504,7071,0,2.2962875386236883,10
-7286,-7532,1,3.627550413134048,5
12181,6659,0,1.814903049801646,8
-610,7803,1,4.532220959016187,9
-13303,13187,0,2.2821659565568106,10
-13829,-13091,1,4.706778773344989,9
-382,12640,1,4.524872957275733,9
13509,12877,1,4.622628682505386,9
-1005,-13965,1,4.870630405993476,10
-8456,10772,1,4.835166901479012,10
-3743,6579,0,2.4240192098804676,10
6618,-7346,0,2.1041375653791556,9
8381,4691,1,3.020952602742355,3
-10532,3,0,2.4299080877381125,10
11172,-6054,1,3.136101399986956,3
-9960,8173,1,4.963519574644678,10
11349,14541,1,4.696014323823331,9
-11097,2983,1,3.623518183982817,5
7874,7918,0,2.5452322124771394,10
-6628,4007,1,4.034653379406776,7
12356,-6949,1,3.7434843573373113,5
8228,13148,0,2.3604507811964064,10
11865,-7575,0,2.463891980822724,10
-13007,8438,1,4.798975086452779,10
-6896,-7655,1,3.9454298494465094,6
-14626,8153,1,3.555532251057068,5
6323,-11978,0,2.767712554525842,10
9674,2613,1,3.8702559709814257,6
