x_pos,y_pos,p_flag,volts,weights
-16043,42796,0,1.9503338766578746,8
26028,-9855,0,2.3275250251292943,10
450,-33678,1,3.6923345332682533,5
-35463,12695,0,1.8327791955944293,8
-2023,-36990,1,3.622924579258056,5
3320,-18910,1,4.359566213452759,8
-23456,6470,1,4.389228157744841,8
-5534,38850,1,4.96783468444165,10
-23937,4984,1,3.974465879912289,6
-12272,-29676,0,2.229181763354412,9
8018,26658,1,3.367698593307349,4
42383,41820,0,1.8598476024455164,8
48724,-40767,1,4.924420013041769,10
-42096,5167,0,2.4958244441623845,10
48804,-49670,0,2.197866176629957,9
39104,24881,0,2.031236966533987,9
-10604,-7128,1,3.969401117591758,6
-25191,15059,1,3.258204643160755,4
-14857,12111,1,3.4705764425118772,4
-1506,-25502,1,3.1220690888972733,3
-6867,-29549,0,2.0696863343087606,9
45891,-40968,0,2.4072078582078524,10
-39887,-7367,0,2.586723733441231,10
-22830,4266,0,2.401035592201693,10
14396,24772,0,2.163373558479447,9
-36184,2401,1,3.8132779809959323,6
-37867,-24570,1,3.4526209902968046,4
-27482,-3530,1,3.7776133652670705,6
-44009,-27471,0,2.8320640236541283,10
-30098,-18577,0,2.6955771590690323,10
-28129,1373,1,3.337946518968337,4
-40881,-11938,0,2.1514546021537875,9
19124,-43304,0,2.457188672197111,10
-45592,41805,1,3.6948833643221635,5
20360,-15132,0,2.763847074643618,10
-47483,-41223,1,3.321842069155653,4
9080,40600,1,4.384239480685167,8
2301,14382,0,2.8260000434530146,10
44357,5192,0,1.9348945393955503,8
-22507,17505,0,2.4161555097556007,10
-27192,33221,1,3.4589248469565748,4
-41982,-9156,0,2.419534293496459,10
21489,43639,1,3.87302271705345,6
-36968,-3748,1,4.658176500070071,9
28901,28795,0,2.4568690818299066,10
-42102,-27676,1,4.774658028797867,10
24098,18844,0,2.9868843604410102,10
3375,11853,0,2.6308838343135275,10
-34248,-17931,0,1.9527737813702268,8
-26084,-21301,0,1.9717899827494658,8
-6488,15630,1,3.9222297971352758,6
18377,-21950,0,2.1314180465863073,9
-29864,26767,0,1.9807224981377278,8
-36028,4569,1,4.601286286488637,9
47422,5890,0,2.1690461657107947,9
-7425,-20970,1,4.969931840346961,10
-23409,48916,1,4.668501673723467,9
33441,30806,0,2.5240410761339387,10
-32359,26464,1,4.753591897110002,10
-31327,1445,0,1.8891316020580844,8
-47562,-19367,1,4.184260693599569,7
45503,4772,0,2.163617967358634,9
-48331,-1094,1,4.200707864167729,7
45756,1396,1,3.5902132075998034,5
-30776,30131,1,4.231272001197269,7
-18461,-5541,0,2.0078756998952465,9
42734,13107,1,4.00165889379528,7
2870,1688,1,4.923667612716647,10
-34701,8593,1,3.3878230851519557,4
41391,5998,1,4.294148806271551,8
-36104,37518,1,4.600619743111549,9
39492,-47783,0,2.6584506927000198,10
