x_pos,y_pos
-313.52,247.4
-383.35,-138.76
170.81,-367.95
53.86,-398
-309.93,-210.76
368.6,211.13
-297.97,-312.82
409.53,48.02
271.78,325.44
-72.47,400.09
-430.94,35.3
-417.06,140.72
249.87,-364.13
-305.02,315.43
-357.59,-208.24
170.02,-399.21
444.18,-24.82
-362.96,260.95
-322.11,313.04
-160.44,-424.48
275.44,357.42
-372.62,271.54
-255.02,373.01
96.75,-425.56
-460.72,-129.07
-426.54,-218.76
-429.13,204.36
377.6,-278.31
163.95,-435.23
-25.46,484.34
-18.42,497.07
268.8,-397.19
455.96,189.45
-441.06,-250.62
-375.45,-240.47
-498.19,113.31
485,-130.81
436.08,-281.25
-492.98,-162.99
492.55,-46.38
227.08,-465.33
-459.07,289.05
-371.1,-395.83
-401.58,304.84
484.59,-235.36
409.35,366.4
-498.82,-220.48
-374.66,401.97
-445.12,289.98
414.99,-364.87
-499.69,243.53
236.3,-491.42
-426.55,288.57
430.09,357.99
389.84,432.21
303.42,459.39
334.09,499.74
496.66,-336.64
-494.58,275.49
404.93,-453.75
-366.47,-443.95
457.08,-444.55
-396.52,477.34
407.92,457.42
462.07,-358.25
