x_pos,y_pos
-417.06,140.72
163.95,-435.23
236.3,-491.42
404.93,-453.75
389.84,432.21
-309.93,-210.76
377.6,-278.31
-460.72,-129.07
271.78,325.44
368.6,211.13
-151.59,-247.24
-351.77,130.25
227.08,-465.33
116.46,-364.54
-255.02,373.01
-401.58,304.84
249.87,-364.13
436.08,-281.25
-492.98,-162.99
-426.55,288.57
-396.52,477.34
455.96,189.45
-305.02,315.43
-375.45,-240.47
-362.96,260.95
51.74,-395.25
457.08,-444.55
-494.58,275.49
-426.54,-218.76
-498.82,-220.48
268.8,-397.19
-72.47,400.09
430.09,357.99
409.53,48.02
33.89,386.17
492.55,-46.38
-322.11,313.04
-239.66,-111.65
-429.13,204.36
-459.07,289.05
53.86,-398
496.66,-336.64
-441.06,-250.62
-313.52,247.4
444.18,-24.82
-445.12,289.98
-160.44,-424.48
170.81,-367.95
-275,-138.61
409.35,366.4
-374.66,401.97
254.26,295.52
462.07,-358.25
-390.66,51.11
334.09,499.74
-499.69,243.53
-168.49,-306.23
303.42,459.39
484.59,-235.36
485,-130.81
275.44,357.42
170.02,-399.21
407.92,457.42
-372.62,271.54
414.99,-364.87
