x_pos,y_pos
-5.87,74.99
111.02,59.3
-170.29,264.18
198.04,-123.24
64.92,-77.94
-125.08,48.55
119.73,-76.66
139.08,25.83
-86.97,15.82
131.43,110.5
116.55,195.39
222.13,-55.39
-130.36,286.56
-37.92,174.34
219.37,41.15
135.04,-107.51
217.54,-74.12
36.54,9.81
-134.89,-174.24
159.49,127.45
-165.41,-131.3
-85.62,-185.9
-75.92,-208.71
178.5,101.46
249.37,150.86
175.71,-34.54
83.92,349.23
164.08,-92.03
165.61,-162.9
140.56,-124.16
206.73,-95.73
114.54,198.11
-86.6,124.66
-288.65,-23.48
-383.35,-138.76
138.63,83.93
-357.59,-208.24
-119.5,-290.63
129.21,290.06
96.75,-425.56
145.15,287.13
-334.96,10.36
-366.47,-443.95
-117.44,234.8
-58.36,163.89
156.71,240.61
-430.94,35.3
-25.46,484.34
-319.99,12.79
83.76,-284.64
341.9,-44.13
-297.97,-312.82
318.07,-248.25
-354.1,49.62
132.02,210.36
-371.1,-395.83
-498.19,113.31
252.23,-284.03
141.14,-360.37
287.02,-206.04
-18.42,497.07
222.31,201.72
-79.96,383.24
-285.36,-29.9
64.25,-337.52
