x_pos,y_pos
-18.12,705.7
314.96,689.31
-79.26,-754.3
732.95,199.62
569.79,-497.15
549.31,535.67
544.07,-544.71
115.83,-764.32
345.88,-677.44
531.74,-500.66
-60.13,-754.53
772.44,173.58
-735.32,294.39
126.2,-792.83
716.58,370.61
575.56,-585.34
257.67,-782.25
587.07,-502.85
757.14,239.88
-319.64,780.46
761.87,-208.98
-216.53,809.83
834.89,-126.66
-58.26,-798.64
279.62,-810.68
867.7,-56.42
805.1,283.74
-858.76,-189.29
-262.5,839.79
8.65,-881.36
-276.42,-809.3
-435.35,-767.06
-526.53,-662.7
872.76,-127.67
741.38,478.13
4.01,-850.5
-534.18,723.8
499.85,749.4
-33.28,-905.35
-364.91,830.55
-363.81,-805.15
-536.98,-729.77
728.79,506.49
533.05,730.49
31.13,910.82
804.08,432.8
-201.19,894.5
19.23,920.55
483.72,-778.33
690.95,-607.73
-697.94,608.35
-892.71,176.11
797.78,-454.47
719.99,-576.86
906.9,-202.24
-242.25,-902.38
-885.73,298.11
753.27,-553.68
908.23,216.3
-890.31,274.17
508.98,-800.34
-526.05,-793.11
-850.15,-433.79
