x_pos,y_pos
351.16,-871.64
777.29,-560.53
364.4,-860.45
-76.61,957.66
-964.94,-38.98
755.6,601.57
-642.43,689.16
226.91,-930.03
-647.38,-668.21
-499.04,-834.51
366.41,-913.1
931.03,-320.5
-779.15,580.64
-866.39,422.26
267.27,955.15
-966.4,77.48
-832.39,533.59
-879.78,451.69
-655.09,757.74
776.12,639.63
479.81,-880.67
992.32,186.43
935.78,-363.12
-810.31,601.34
-617.35,813.44
945.34,-227.2
259.41,-986.36
-956.52,399.51
-984.43,-355.03
-297.05,-993.15
-929.48,481.41
409.01,946.55
-703.87,791.44
-995.87,407.92
797.15,-721.68
-368.43,-979.48
875.88,-655.6
655.33,856.94
-765.91,782.14
-730.13,-730.62
528.31,945.37
758.88,805.1
632.7,-986.49
-629.34,921.5
895.9,660.52
711.5,959.52
-857.68,-828.48
771.16,-933.75
-744.18,941.6
-940.12,-785.31
958.04,684.09
-979.72,797.5
850.42,-891.91
-847.74,979.24
-991.45,725.24
815.79,-714.36
957.78,950.12
-932.05,-922.24
-755.63,970.05
843.65,972.83
-986.68,941.69
-996.94,916.39
837.18,994.05
