x_pos,y_pos
-86.77,387.16
-212.49,-336.66
144.32,491.53
393.72,171.18
-390.88,235.7
-141.16,-390.9
-411.3,-177.8
484.95,130.88
374.17,146.67
-295.66,339.04
321.25,162.95
-396.36,-344.08
-316.45,480.64
475.03,16.09
163.3,-411.2
424.9,70.86
296.37,181.96
211.63,394.6
183.82,-415.79
-26.22,-372.53
-44.76,-381.71
461.85,148.3
245.66,-374.13
242.23,380.35
-475.15,-198.94
119.77,-418.36
-290.52,433.33
-488.67,-72.48
-376.09,357.85
214.07,454.3
-346.54,-384.87
294.41,342.74
130.36,-253.25
-478.2,193.98
50.36,468.26
-248.66,-386.56
265.86,-383.12
260.73,-439.05
-235.61,-406.65
-283.23,-441.65
-231.71,433.38
499.62,-254.43
-345.42,-131.28
425.42,-206.56
415.87,55.85
400.6,177.17
-447.26,50.45
-405.95,195.62
444.72,-20.54
394.67,271.68
399.75,-423.16
492.57,-293.06
198.76,446.35
-377.63,302.2
-492.42,10.12
-472.28,-41.98
121.65,-482.77
250.86,360.89
-431.8,255.91
-60.09,381.59
461.89,118.08
-342.96,398.64
259.37,-365.61
-259.92,-368.64
117.8,-498.49
266.97,422.22
338.4,-384.94
-494.06,-229.07
-472.41,-95.09
-469.72,273.24
-217.1,-321.71
-498.33,341.54
-94.33,388.54
-349.13,388.96
-303.57,244.17
-271.37,-470.07
-361.37,-360.88
-242.22,344.67
230.48,-475.9
-229.11,-410.52
-458.51,442.7
-476.35,-193.18
337.11,445.13
478.28,-78.97
-271.27,-497.47
-422.15,301.71
458.56,-168.08
-171.05,424.82
478.23,-392.21
377.08,471.89
474.77,-338.24
437.45,-466.9
406.02,416.22
350.78,474.52
467.92,451.91
-434.2,266.7
455.12,-358.55
-406.24,483.89
-443.42,356.23
498.12,-411.87
311.76,-343.48
343.81,473.73
-440.66,483.28
