x_pos,y_pos
868.09,-309.83
925.06,76.33
-772.53,492.98
-651.81,-709.4
-509.01,818.26
842,283.16
-217.77,845.27
557.24,837.3
-613.96,-597.48
-998.16,227.57
950.91,373.2
255.2,935.63
-485.88,797
447.89,-939.2
-593.56,-854.05
912.67,495.26
-527.2,-858.58
-692.61,-792.07
850.89,-442.92
-778.59,-754.55
887.34,-364.06
-590.36,-917.4
-811.78,693.52
989.89,361.04
-974.88,-405.68
-614.84,-906.71
591.05,-906.21
-928.11,-561.74
512.18,979.1
-808.64,-944.57
-697.39,-889.2
805.34,-935.85
-924.83,-579.3
988.23,-633.1
-977.5,-788.26
-368.65,864.98
896.85,-993.79
489.16,-987.64
