x_pos,y_pos
-21.06,-118.4
36.2,-55.55
-95.21,267.29
99.46,245.47
2.94,125.71
-218.2,-260.99
244.11,121.01
-176.11,-360.46
-351.29,175.71
290.62,-298.57
-14.62,92.76
-311.85,-300.33
-24.07,410.66
430.06,136.64
336.71,235.6
-348.71,-279.4
221.32,-7.11
-227.21,81.6
65.89,406.67
-135.21,459.88
447.64,270.02
-339.62,-331.97
-450.42,112.51
474.34,1.69
451.73,170.06
547.55,120.54
-495.8,190.12
-591.32,77.82
323.06,-415.63
-329.63,-299.19
-199.16,531.86
117.01,611.9
215.87,626.55
-271.55,-602.69
198.37,428.23
-30.94,-590.36
373.07,555.88
-171.99,564.28
