x_pos,y_pos
-158.68,-44.73
-83.46,126.17
61.55,-151.65
-161.67,-24.66
107.72,-171.04
-7.73,-81.1
-161.34,226.26
-258.04,25.88
173.4,127.54
217.57,180.94
-270.09,-58.64
-268.95,-75.61
-155.12,82.78
-105.82,283.04
-276.12,-140.87
-272.53,-65.26
-282.81,-129.67
233.54,-180.76
-103.75,-289.56
-330.58,-154.63
304.3,-244.3
-282.53,222.65
207.39,346.04
-193.94,346.97
60.36,-395.6
-132.08,-387.94
-183.48,-373.54
-375.57,-159.68
-251.2,-237.7
424.88,-122.27
397.01,-176.64
-336.98,-301.54
331.13,-302.61
201.33,423.7
316.16,391.72
-48.77,305.14
-273.22,-428.86
-203.53,494.02
535.62,-55.8
422.91,96.55
421.51,-368.71
132.5,-544.38
-548.49,180.83
532.21,-13.07
-502.03,-289.29
-505.93,240.29
584.35,4.19
-51.59,-664
-530.45,-364.54
-488.71,313.75
-143.15,-484.44
-622.4,285.54
34.27,-688.81
-669.45,-182.79
459.67,531.84
-553.76,-389.82
-530.69,-489.87
723.09,79.07
-18.12,705.7
531.74,-500.66
703.94,58.5
-735.19,-52.24
-312.53,-634.71
