x_pos,y_pos
-60.13,-754.53
-79.26,-754.3
314.96,689.31
345.88,-677.44
549.31,535.67
401,635.35
569.79,-497.15
-418.37,-121.06
544.07,-544.71
732.95,199.62
587.07,-502.85
-735.32,294.39
-58.26,-798.64
761.87,-208.98
772.44,173.58
575.56,-585.34
757.14,239.88
257.67,-782.25
-319.64,780.46
834.89,-126.66
716.58,370.61
-526.53,-662.7
126.2,-792.83
-216.53,809.83
279.62,-810.68
-276.42,-809.3
115.83,-764.32
867.7,-56.42
4.01,-850.5
-435.35,-767.06
872.76,-127.67
805.1,283.74
-262.5,839.79
728.79,506.49
-858.76,-189.29
-534.18,723.8
533.05,730.49
741.38,478.13
8.65,-881.36
-363.81,-805.15
-892.71,176.11
-536.98,-729.77
31.13,910.82
804.08,432.8
-201.19,894.5
-33.28,-905.35
499.85,749.4
-364.91,830.55
19.23,920.55
-697.94,608.35
690.95,-607.73
483.72,-778.33
-890.31,274.17
-647.38,-668.21
797.78,-454.47
906.9,-202.24
719.99,-576.86
-242.25,-902.38
-885.73,298.11
753.27,-553.68
364.4,-860.45
908.23,216.3
351.16,-871.64
