x_pos,y_pos,p_flag,volts,weights
-348.78,-238.21,0,2.34351,10
-288.97,137.04,0,2.16801,9
484.99,-1409.45,1,4.10952,7
846.88,-497,1,3.95939,6
-682.17,359.48,1,3.82487,6
-547.4,-1158.64,0,2.90553,10
1332.01,674.78,0,1.79659,8
1052.62,702.93,1,4.8336,10
-1244.57,837.79,0,2.46331,10
537.14,75.39,1,3.68764,5
-1435.36,-269.92,1,3.978,6
527.64,-18.84,1,4.8336,10
554.76,-196.05,0,2.60285,10
40.97,1290.74,0,2.31561,10
-815.81,-45.27,0,2.90922,10
-546.43,-1130.33,1,4.63871,9
-293.51,-1248.44,0,2.10938,9
-428.12,72.64,0,2.47129,10
-71.82,-542.98,0,2.02259,9
1461.45,-808.97,1,4.27649,8
-610.4,-1259.45,0,2.15181,9
-1026.5,-807.96,1,4.54087,9
159.96,582.23,1,4.8336,10
-903.65,-116.56,1,4.58706,9
-796.2,830.49,0,2.87047,10
328.87,-114.87,0,2.47136,10
1271.76,-241.52,0,2.09973,9
-942.76,1023.76,0,2.23642,9
-723.16,622.77,1,4.21314,7
771.13,20.72,1,3.70341,5
-846,-410.39,1,4.59644,9
1447.87,-332.47,1,4.32789,8
888.51,755.61,1,4.8209,10
-318.36,-505.31,0,2.80123,10
-1069.36,-1474.8,1,4.41407,8
1189.52,883.25,0,1.88647,8
976.17,-431.56,1,3.93705,6
318.23,643.78,1,3.55081,5
508.11,-227.57,1,4.67073,9
848.8,-437.41,1,4.8336,10
-424.78,-1263.47,0,2.67192,10
43.83,-1352.29,0,2.51427,10
717.34,-1165.12,1,3.43907,4
134.72,-131.83,0,2.60833,10
-515.31,495.06,1,4.25282,8
-301.81,1456.34,0,2.32154,10
891.79,808.74,1,4.8336,10
1335.86,-17.27,1,3.34529,4
-1280.02,-593.79,0,2.31547,10
-1005.21,1495.46,0,2.81893,10
-1327.44,890.66,1,4.62417,9
-830.73,-13.09,0,1.96803,8
461.31,468.94,0,2.06204,9
900.31,-241.75,1,3.64614,5
705.64,250.67,0,2.97078,10
