x_pos,y_pos
170.81,-367.95
-72.47,400.09
-313.52,247.4
53.86,-398
409.53,48.02
-357.59,-208.24
-297.97,-312.82
-383.35,-138.76
170.02,-399.21
-309.93,-210.76
-305.02,315.43
368.6,211.13
-430.94,35.3
444.18,-24.82
249.87,-364.13
96.75,-425.56
-375.45,-240.47
-322.11,313.04
-255.02,373.01
-417.06,140.72
-160.44,-424.48
275.44,357.42
-372.62,271.54
-362.96,260.95
-429.13,204.36
-426.54,-218.76
377.6,-278.31
-460.72,-129.07
455.96,189.45
268.8,-397.19
492.55,-46.38
271.78,325.44
163.95,-435.23
-18.42,497.07
-498.19,113.31
-401.58,304.84
-441.06,-250.62
485,-130.81
-25.46,484.34
-492.98,-162.99
484.59,-235.36
-445.12,289.98
-459.07,289.05
-371.1,-395.83
-498.82,-220.48
-426.55,288.57
436.08,-281.25
303.42,459.39
-374.66,401.97
414.99,-364.87
430.09,357.99
227.08,-465.33
-499.69,243.53
-366.47,-443.95
236.3,-491.42
409.35,366.4
462.07,-358.25
389.84,432.21
334.09,499.74
-396.52,477.34
404.93,-453.75
407.92,457.42
496.66,-336.64
-494.58,275.49
457.08,-444.55
