x_pos,y_pos
-158.68,-44.73
-155.12,82.78
-161.67,-24.66
-83.46,126.17
107.72,-171.04
-258.04,25.88
173.4,127.54
-270.09,-58.64
61.55,-151.65
-268.95,-75.61
-7.73,-81.1
217.57,180.94
-272.53,-65.26
-103.75,-289.56
-161.34,226.26
-282.81,-129.67
-251.2,-237.7
-282.53,222.65
-276.12,-140.87
-105.82,283.04
233.54,-180.76
304.3,-244.3
207.39,346.04
60.36,-395.6
-193.94,346.97
-132.08,-387.94
-330.58,-154.63
-183.48,-373.54
-375.57,-159.68
-48.77,305.14
397.01,-176.64
331.13,-302.61
424.88,-122.27
-336.98,-301.54
201.33,423.7
-273.22,-428.86
-143.15,-484.44
-418.37,-121.06
316.16,391.72
422.91,96.55
532.21,-13.07
535.62,-55.8
-203.53,494.02
132.5,-544.38
-488.71,313.75
-502.03,-289.29
421.51,-368.71
-530.45,-364.54
584.35,4.19
-622.4,285.54
-505.93,240.29
-553.76,-389.82
34.27,-688.81
-51.59,-664
-548.49,180.83
-669.45,-182.79
703.94,58.5
459.67,531.84
723.09,79.07
-312.53,-634.71
-735.19,-52.24
401,635.35
-530.69,-489.87
