x_pos,y_pos
-855.3,-183.5
259.35,-857.38
-645.7,-596.1
-905.24,176.22
-659.42,677.65
655.53,-614.54
-937.59,137.24
149.17,938.98
-916.43,301.65
-836.21,360.71
-908.49,-127.88
814.23,-543.25
868.26,434.63
882.77,-445.63
783.91,625.59
596.57,807.13
887.27,-366.72
27.57,988.73
864.39,-511.01
737.13,701.54
960.18,-355.33
549.79,-855.8
933.11,-476.48
-565.18,-884.74
354.82,-968.81
422.43,-959.11
-980.58,441.16
-499.6,968.23
363.58,988.43
698.08,-798.8
919.86,-626.69
949.74,24.56
-700.96,-908.82
-983.7,514.86
937.31,678.38
-880.73,798.96
988.75,668.66
-931.08,-755.82
-763.79,652.84
777.77,-936.49
951.51,779.32
942.06,885.15
-818.04,-883.62
-942.92,-547.6
-965.64,978.38
924.73,776.7
-882.54,-757.73
