x_pos,y_pos
-15.18,-32.04
152.27,-71.6
31.47,-283.19
221.06,168.78
126.62,-112.7
71.02,-32.59
173.7,287.75
106.69,313.61
-284.98,105.23
-322.08,209.9
-24.15,-379.78
-377.42,-96.57
-347.68,191.52
-272.8,-271.32
-158.51,295.28
-150.45,-355.22
-187.75,-387.35
-128.21,-329.2
360,-307.63
-212.03,-425.48
404.02,-140.79
131.26,-470.31
304.01,304.88
-289.3,426.35
-515.48,72.86
-474.06,-46.25
533.11,-58.77
-212.08,-437.74
-450.76,79.64
267.9,-475.25
97.57,-560.34
-500.25,-281.98
-568.76,70.43
545.1,228.74
591.78,154.88
-493.38,145.82
526.11,-316.15
518.83,314.53
512.47,342.93
-483.4,385.27
544.97,-33.75
652.78,85.16
-391.95,504.66
-603.9,-190.58
675.37,42.55
25.37,-668.57
493.35,-372.93
