x_pos,y_pos,p_flag,volts,weights
-216.21,-34.46,0,1.85768,8
188.23,147.84,0,1.87307,8
406.3,48.42,0,1.95547,8
-70.86,51.2,0,2.16045,9
-111.99,404.87,1,4.376,8
-68.21,30.79,1,3.63379,5
263.91,221.5,0,2.88398,10
-472.81,224.49,1,4.64814,9
-462.97,1.37,0,1.85245,8
-7.83,339.15,0,1.77815,8
497.68,-122.05,0,1.80374,8
252.24,56.35,0,2.8381,10
-45.83,248.58,0,2.75699,10
-373.64,398.96,1,3.90797,6
276.58,321.36,1,4.64814,9
-322.13,-395.02,1,4.64814,9
-237.11,-326.21,1,4.3162,8
-102.56,171.62,0,2.35697,10
311.17,43.83,1,4.55847,9
-64.22,-8.8,1,4.5819,9
497.66,454.82,1,3.17769,3
-59.35,-86.41,1,3.79448,6
168.61,14.3,1,3.2194,3
-377.13,-372.86,0,1.92478,8
-474.56,-118.02,0,1.80491,8
-405.9,240.98,0,2.92186,10
377.2,495.7,0,2.58806,10
390.54,244.69,1,4.64814,9
281.82,-214.81,0,2.15692,9
248.82,-472.54,0,2.34218,10
443.34,478.03,1,4.29463,8
-307.97,-268.12,0,1.84074,8
-42.33,-219.7,1,3.53748,5
-117.4,-376.55,1,3.31623,4
93.97,366.89,1,3.61109,5
-493,-113.59,1,3.62022,5
467.15,8.48,1,4.09327,7
315.72,-483.06,0,2.90863,10
-117.97,124.46,1,4.47327,8
190.39,25.66,0,2.78342,10
-462.76,-160.34,1,4.12238,7
444.32,-145.29,0,2.30421,10
92.8,-221.07,1,4.64814,9
109.52,431.9,1,3.50149,5
435.2,11.5,0,2.59944,10
-205.91,356.71,0,2.59939,10
-200.39,58.1,0,2.11126,9
-154.07,487.56,1,4.53182,9
87.35,-322.69,1,3.04446,3
147.08,399.53,0,2.56147,10
428.08,276.8,0,2.58193,10
-301.17,-337.73,0,2.65228,10
-440.93,-429.11,0,1.9472,8
-326.44,316.92,1,3.46388,4
222.71,-104.04,0,2.2764,10
11.19,357.25,0,2.96448,10
302.11,133.87,1,4.55135,9
-164,94.99,0,2.32732,10
368.47,210.58,0,2.27659,10
-201.22,328.65,1,3.5383,5
-131.3,172.04,1,4.64814,9
225.29,-398.17,1,4.64814,9
66.47,487.96,1,4.64814,9
53.9,312.95,0,2.58637,10
218.3,-304.2,0,1.79846,8
-238.48,279.07,0,1.7905,8
8.66,276.07,1,3.4366,4
414.3,-48.28,0,1.97849,8
-115.94,432.39,1,3.92112,6
311.43,453.41,1,3.16941,3
-63.26,203.25,1,3.30503,4
-122.86,-335.2,1,3.50566,5
237.69,418.42,1,3.47645,4
58.58,495.39,1,4.4709,8
354.32,95.34,1,3.2078,3
396.05,334.56,0,1.81581,8
-339.16,-198.81,1,4.18724,7
140.94,242.72,1,3.44164,4
-20.71,211.55,1,3.82865,6
-454.88,132.43,1,3.92746,6
17.88,-38.39,1,4.50918,9
-153.45,310.9,0,2.97218,10
-218.32,279,0,1.91729,8
-24.92,97.65,1,3.86009,6
-374.06,-474.49,1,3.4831,4
-126.69,140.54,0,2.21087,9
-265.55,114.15,1,3.40867,4
-485.13,-144.59,0,2.39688,10
92.46,-373.26,0,1.80908,8
252.62,-382.21,0,2.17467,9
175.6,-357.35,0,2.10045,9
13.15,-469.39,0,2.05957,9
-360.02,-270.26,0,2.87763,10
-84.19,107.39,1,4.16873,7
179.26,-259.3,0,2.96657,10
-27.3,-301.49,1,3.9859,6
81.8,37.91,1,3.25997,4
438.14,-472.36,1,4.5064,9
183.62,-338.46,0,2.78469,10
-323.38,-64.06,0,2.92995,10
323.33,159.91,0,1.89673,8
-408.84,319.5,0,2.62681,10
-420.61,-372.11,0,1.99042,8
-73.68,-230.52,1,3.94845,6
493.88,477.39,1,4.64814,9
32.64,193.28,1,3.78216,6
-57.94,-88.41,0,2.5937,10
-309.2,-191.06,0,2.30564,10
414.18,84.52,1,3.83445,6
248.93,-179.85,1,4.64814,9
-181.88,-118.18,0,2.57181,10
290.75,-125.83,1,3.13278,3
-336.39,-259.49,0,2.82423,10
160.16,459.16,0,1.80417,8
-82.18,175.21,1,3.17083,3
221.88,-58.48,0,2.15288,9
-165.16,-356.69,0,2.87008,10
142.97,432.5,0,1.9559,8
-325.43,-356.03,0,2.13714,9
141.03,-150.12,0,2.92383,10
-268.36,402.62,1,3.61236,5
-35.5,-130.58,0,2.9545,10
-287.44,273.64,0,2.82425,10
377.34,-214.69,1,3.08742,3
-340.39,415.43,1,3.10754,3
453.82,89.44,0,2.40408,10
472.24,103.46,1,3.7303,5
201.91,-458.81,0,1.87555,8
-295.35,-207.07,0,1.97454,8
346.07,469.67,0,2.71626,10
-437.85,315.5,0,1.88102,8
93.81,97.25,1,3.01699,3
90.54,234.11,1,3.06684,3
328.34,118.5,0,2.91763,10
-326.26,-48.95,0,1.77515,8
380.44,-18.14,0,2.391,10
-221.08,-128.51,0,2.55719,10
-153.56,-430.93,0,2.11296,9
444.89,122.84,1,3.58225,5
-156.6,-324.94,0,1.99293,8
11.52,253.71,1,3.44334,4
-371.62,-213.37,1,4.64814,9
493.93,289.82,0,2.90572,10
-476.79,-244.07,0,1.98763,8
-436.65,-436.43,0,2.39848,10
-164.6,50.3,0,2.28374,10
392.94,-215.72,0,2.41334,10
-28.34,95.07,1,3.47431,4
184.37,-156.25,1,4.10565,7
-120.35,393.19,0,2.23586,9
468.07,37.84,0,1.87778,8
-251.54,439.62,0,2.06102,9
-296.32,299.18,1,3.07943,3
390.41,-221.65,1,3.78504,6
260.69,-401.22,1,4.24731,7
-31.11,377.08,0,2.20886,9
-86.31,488.71,1,4.45638,8
-119.57,-234.07,0,2.07008,9
-388.06,-137.6,1,3.16827,3
-239.71,-458.64,1,3.37535,4
155.7,-401.08,1,4.64814,9
-115.36,68.9,1,4.64814,9
-481.49,354.73,0,2.87074,10
-492.51,-90.27,1,3.35653,4
148.28,259.54,1,4.51998,9
-383.04,-96.42,0,2.8048,10
152.41,197.3,1,4.24967,7
-248.06,-148.46,1,4.20006,7
372.1,221.56,0,2.90878,10
408.64,-102.75,0,2.44112,10
-97.02,-224.06,1,4.60388,9
126.89,-73.98,0,1.9519,8
-226.93,237.19,1,4.64814,9
388.43,134.63,1,4.55136,9
-27.2,81.43,0,1.79749,8
-342.26,312.94,1,4.51665,9
-420.66,470.08,0,2.12761,9
-471.15,194.76,1,4.55987,9
241.31,-93.71,1,3.34544,4
-356.99,-392.64,1,4.64814,9
258.24,350.49,1,4.30648,8
21.47,275.38,1,4.21582,7
32.09,-393.21,1,4.49089,8
478.37,-130.48,0,1.96883,8
-385.74,-341,0,2.54131,10
-416.01,-124.61,1,4.64814,9
-235.45,-325.74,0,2.63688,10
-27.46,-440.5,1,4.64814,9
221.41,377.54,1,3.16401,3
424.88,-449.26,1,4.497,8
-336.74,435.27,0,2.23054,9
-302.46,-200.46,0,2.16155,9
309.53,392.88,1,4.05809,7
412.03,12.28,1,4.64814,9
216.14,28.78,0,2.25383,10
266.11,-17.14,1,4.64814,9
-435.58,31.58,0,1.97196,8
299.45,56.84,0,2.28015,10
-105.28,-227.8,0,1.87139,8
226.65,-158.04,0,2.36606,10
307.04,491.21,1,4.3016,8
-439.52,486.89,0,2.41271,10
184.24,284.83,1,3.65091,5
137.81,-326.17,0,2.96724,10
375.67,23.15,0,1.77438,8
16.33,-400.38,1,3.55361,5
8.41,-387.59,1,3.25392,4
177.3,-304.54,0,2.78254,10
383.71,-148.78,1,4.09546,7
-426.05,-398.54,1,4.63689,9
-273.15,-67.44,0,2.8887,10
71.91,226.44,0,2.54205,10
-139.74,-398.14,0,1.95829,8
-343.8,-422.45,0,2.30297,10
-36.5,-213.64,1,3.20206,3
155.08,15.42,1,3.84159,6
-410.04,128.86,1,4.37745,8
-441.25,-70.47,1,4.38249,8
-285.88,209.08,1,4.64814,9
-176.38,-362.06,0,2.96569,10
-123.3,53.6,0,1.92422,8
-136.26,-1.49,0,2.06375,9
-495.96,-487.63,0,2.05746,9
119.82,-166.01,0,2.45278,10
-280.94,-495.22,1,4.64814,9
-80.5,251.34,0,2.62229,10
389.88,-188.79,0,2.54215,10
264.45,476.08,0,2.30658,10
-315.84,408.95,1,4.496,8
392.71,357.89,0,1.85103,8
127.54,-308.85,0,2.03998,9
444.93,-39,0,2.15913,9
-455.45,-380.61,0,2.0989,9
150.98,9.32,1,4.64814,9
485.33,118.23,1,4.32847,8
348.84,447.57,0,2.96853,10
479.03,-488.21,0,2.7435,10
84.14,-275.54,0,2.46668,10
36.11,382.14,0,2.15938,9
343.48,441.99,1,3.16954,3
-405.36,-62.44,1,3.54206,5
-223.54,-339.13,0,2.7134,10
-260.9,-122.36,1,4.53144,9
-338.13,-412.91,1,4.64814,9
453.36,-219.01,0,2.67606,10
482.11,-488.05,0,2.39086,10
-383.32,279.66,0,2.84539,10
-67.02,277.6,1,4.39806,8
-198.94,283.11,0,1.94179,8
-379.7,238.02,0,1.95487,8
-184.64,492.07,0,2.30317,10
-485.51,360.61,0,2.96252,10
-78.37,-100.98,0,2.21459,9
479.29,-18.44,1,4.55143,9
285.68,446.08,1,4.64814,9
-96.01,377.26,0,2.8273,10
31.09,-27.35,1,4.6464,9
-239.3,-354.43,0,2.84492,10
269.32,30.98,0,2.94395,10
-48.45,394.69,1,4.07935,7
442.76,-287.36,0,2.47877,10
22.73,281.55,1,3.5802,5
231.83,-270.88,1,4.64814,9
-488.15,-334.38,1,3.13596,3
158.07,178.36,0,2.26658,10
175.76,-291.71,1,4.64814,9
