x_pos,y_pos,p_flag,volts,weights
581.43,-49.35,0,2.91278,10
962.26,964.65,1,4.56459,9
-262.16,-306.47,0,2.43052,10
-481.76,-27.49,0,2.71527,10
-249.28,-227.55,0,2.65983,10
759.33,693.87,0,1.92573,8
-318.24,332.81,0,2.01725,9
601.99,-807.92,0,1.83656,8
981.74,134.57,0,2.62225,10
590.99,-543.61,1,4.56459,9
-319.26,-295.91,1,3.73305,5
-811.22,-942.76,1,3.60985,5
-291.54,454.19,0,1.76254,8
731.51,14.63,1,4.34151,8
403.35,-177.49,0,2.78136,10
-576.01,-163.6,1,3.5606,5
67.67,933.22,0,1.7943,8
50.66,869.7,0,1.96403,8
-839.73,-51.99,0,1.84517,8
964.89,-886.31,1,3.37922,4
884.26,-768.59,1,3.17999,3
438.54,547.2,0,2.78822,10
-64.82,710.93,0,2.93174,10
-363.84,-704.07,0,1.94987,8
141.46,-549.19,0,1.97805,8
532.43,-241.5,1,4.03855,7
-580.15,740.31,0,2.15971,9
-431.98,160.26,0,2.87596,10
-171.1,-193.94,1,3.16861,3
334.76,373.22,1,4.56459,9
-765.8,214.88,1,4.18791,7
806.77,-735.34,1,4.56459,9
617.6,-112.69,0,2.17714,9
554.41,-153.87,1,4.56459,9
-556.56,169.06,0,2.96162,10
-406.91,-368.43,1,3.07674,3
32.08,769.4,0,2.65811,10
-167.11,-474.84,0,2.86966,10
167.95,755.68,0,2.71775,10
-991.53,962.14,0,1.90553,8
157.93,114.17,0,2.1004,9
796.92,-391.38,0,2.2482,9
254.77,-229,1,3.48119,4
218.7,873.66,0,2.83252,10
-174.66,-491.81,1,3.70226,5
-928.59,-37.99,0,2.30417,10
881.35,131.43,0,1.9532,8
728.25,716.71,1,4.51741,9
736.38,455.09,1,3.15621,3
-813.09,-144.64,1,3.08094,3
-641.53,687.66,0,2.61801,10
-219.31,852.32,1,3.09213,3
962.92,784.58,0,1.79491,8
989.12,-187.56,1,3.25649,4
-445.45,-590.32,0,2.8094,10
470.81,334.5,1,3.19031,3
384.18,298.13,1,3.59513,5
-891.94,76.9,1,4.02551,7
-883.54,-82.85,0,2.92472,10
934.79,-187.51,0,2.19719,9
-630.8,624.27,1,3.12302,3
705.62,-962.97,1,4.30523,8
-929.12,-122.8,0,1.77017,8
