x_pos,y_pos
43.62,-15.1
6.61,24.06
-7.86,-98.76
67.92,-3.15
86.7,-52.59
-100.9,53.18
42,86.6
-78.87,120.74
62.12,130.7
4.98,-3.7
45.94,-127.84
115.29,90.4
107.13,-104.4
107.18,60.88
-147.34,42.31
-134.41,-79.26
-153.49,20.61
-68.83,-76.97
132.14,-105.93
95.66,-122.21
-110.06,124.91
-94.72,163.75
-154.21,-79.56
-107.31,-182.39
162.78,-125.15
-212.35,-61.65
-94.96,-192.71
194.2,-83.89
-150.41,-173.99
-93.38,-196.71
-154.81,179.28
8.65,-165.13
179.67,143.9
14.72,-239.44
-202.69,-123.52
-198.35,-159.91
-201.4,-105.51
250.23,-59.54
-176.87,202.98
-213.77,-180.83
204.33,192.19
182.74,-173.08
281.23,-20.63
-227.81,168.15
-247.66,-22.66
130.36,-253.25
106.24,-271.9
77.8,-273.3
-59.91,230.97
-142.79,-257.25
257.01,-155.57
-172.91,235.94
206.58,-195.82
-298.62,-52.1
120.37,266.45
-250,178.41
186.02,233.9
-293.8,-99.17
-264.34,151.32
-19.19,-312.64
316.16,-37.74
-219.78,-222.23
-203.2,235.73
-116.17,279.7
-65.67,-314.62
-315.7,57.29
288.3,-136.2
-297.78,138.82
-219.59,-238.71
-316.86,53.48
220.26,252.24
-155.7,-295.94
100.33,326.95
-241.91,-226.74
-191.27,-277.41
223.77,279.39
321.25,162.95
312.82,66.52
31.03,361.31
359.66,53.37
-187.97,-310.11
296.37,181.96
-345.42,-131.28
317.82,-144.68
248.59,-219.96
-364.87,-53.28
-26.22,-372.53
64.09,372.25
-44.76,-381.71
295.39,-247.7
226.11,-313.08
121.16,-346.87
-340.86,155.19
-193.17,-329.09
-217.1,-321.71
-387.25,-33.08
-60.09,381.59
-303.57,244.17
-304.73,221.28
233.03,-315.3
-212.49,-336.66
233.75,309.8
161.73,354.81
