x_pos,y_pos
202.8,-332.57
-86.77,387.16
-94.33,388.54
-141.16,-390.9
374.17,146.67
-321.39,261.81
-403.98,-99.64
393.72,171.18
415.87,55.85
-299.47,-308.57
401.37,122.98
400.6,177.17
377.04,222.97
424.9,70.86
-169.5,395.79
-15.43,-443.86
-242.22,344.67
11.22,-444.12
245.66,-374.13
444.72,-20.54
211.63,394.6
163.3,-411.2
119.77,-418.36
250.86,360.89
259.37,-365.61
-411.3,-177.8
-259.92,-368.64
-447.26,50.45
183.82,-415.79
-295.66,339.04
242.23,380.35
-405.95,195.62
294.41,342.74
311.76,-343.48
-248.66,-386.56
-235.61,-406.65
-171.05,424.82
-229.11,-410.52
265.86,-383.12
50.36,468.26
461.89,118.08
-472.28,-41.98
-472.41,-95.09
394.67,271.68
-390.88,235.7
-377.63,302.2
425.42,-206.56
380.02,-301.58
475.03,16.09
461.85,148.3
198.76,446.35
-488.67,-72.48
478.28,-78.97
-231.71,433.38
-431.8,255.91
-492.42,10.12
266.97,422.22
458.56,-168.08
-434.2,266.7
260.73,-439.05
214.07,454.3
-361.37,-360.88
484.95,130.88
338.4,-384.94
-476.35,-193.18
-475.15,-198.94
144.32,491.53
117.8,-498.49
-478.2,193.98
121.65,-482.77
-376.09,357.85
-349.13,388.96
-346.54,-384.87
-422.15,301.71
-342.96,398.64
-396.36,-344.08
-271.37,-470.07
-469.72,273.24
337.11,445.13
-290.52,433.33
230.48,-475.9
-283.23,-441.65
-271.27,-497.47
499.62,-254.43
455.12,-358.55
406.02,416.22
492.57,-293.06
-494.06,-229.07
-443.42,356.23
350.78,474.52
474.77,-338.24
-316.45,480.64
377.08,471.89
-406.24,483.89
-458.51,442.7
478.23,-392.21
343.81,473.73
-498.33,341.54
467.92,451.91
399.75,-423.16
437.45,-466.9
-440.66,483.28
498.12,-411.87
