x_pos,y_pos
81.4,72
47.08,112.44
45.56,211.24
151.79,-48.61
-82,-203.68
-137.17,-4.36
190.16,156.58
69.97,8.06
-128.37,-162.33
-177.18,-186.49
-43.08,-253.04
-244.53,-127.99
-217.42,-146.35
-63.86,-283.86
-60.57,-286.57
186.05,-190.42
127.52,-222.2
286.67,-159.3
143.19,202.7
275.04,-154.15
272.03,115.37
-278.91,-141.12
-112.24,322.58
79.52,-333.56
-326.86,-102.27
112.55,361.62
201.51,-362.35
-359.86,-21.83
-365.5,196.13
102.15,-386.65
40.69,366.34
260.02,-241.84
208.9,392.25
-12.97,-418.24
-12.04,-452.85
-6.65,-436.86
-458.16,86.51
446.71,151.5
-403.72,-225.75
375.61,-221.01
-495.12,-76.64
-377.13,319.98
-472.83,-12.59
488.99,-172.71
160.34,437.1
417.34,321.28
-485.63,-220.71
480.49,169.63
-159.97,-446.33
-454.81,-465.79
383.31,465.69
-158.25,-482.84
-435.09,-300.37
-250.92,485.16
