x_pos,y_pos
1038.72,292.55
1092.15,69.74
-244.64,1020.35
-872.88,657.23
467.89,-1001.86
996.27,415.22
615.23,896.74
900.84,661.67
-814.73,748.63
4.48,1117.84
-915.73,677.54
-863.79,-698.89
-1143.64,-83.48
-955.28,626.91
1014.01,521.29
-1006.46,550.63
-77.84,-1121.52
-89.22,1183.39
-1004.23,-603.92
743.37,-859.65
42.27,1150.63
1102.9,-239.97
777.14,-897.28
-945.13,-757.55
-546.07,-1092.92
1168.11,-127
-1122.68,461.1
-1015.28,723.52
1174.23,411.89
393.2,1215.25
-1183.53,-292.43
577.03,-1122.75
-439.64,1199.4
-809.5,-996.04
-1248.79,-116.79
1146.66,-466.24
992.57,-821.74
1058.84,-733.07
-1215.7,-404.51
