x_pos,y_pos
143.19,202.7
47.08,112.44
-60.57,-286.57
40.69,366.34
-159.97,-446.33
-495.12,-76.64
69.97,8.06
-217.42,-146.35
446.71,151.5
417.34,321.28
-278.91,-141.12
127.52,-222.2
-244.53,-127.99
201.51,-362.35
-177.18,-186.49
79.52,-333.56
272.03,115.37
480.49,169.63
-377.13,319.98
-485.63,-220.71
186.05,-190.42
81.4,72
260.02,-241.84
-6.65,-436.86
-365.5,196.13
-359.86,-21.83
375.61,-221.01
45.56,211.24
190.16,156.58
-43.08,-253.04
-472.83,-12.59
160.34,437.1
208.9,392.25
-403.72,-225.75
-112.24,322.58
-82,-203.68
-458.16,86.51
102.15,-386.65
112.55,361.62
-137.17,-4.36
-128.37,-162.33
-12.04,-452.85
286.67,-159.3
275.04,-154.15
-12.97,-418.24
383.31,465.69
-63.86,-283.86
151.79,-48.61
-158.25,-482.84
-435.09,-300.37
-250.92,485.16
-454.81,-465.79
488.99,-172.71
-326.86,-102.27
