x_pos,y_pos,p_flag,volts,weights
603.97,562.52,0,2.77197,10
761.43,132.12,1,4.07911,7
126.56,113.47,1,3.93605,6
234.47,786.68,0,2.22346,9
-684.45,-538.47,1,4.77688,10
603.92,778.33,1,3.53566,5
-150.96,998.88,1,4.46665,8
-129.4,-609.24,1,3.89321,6
-56.55,57.28,1,3.96264,6
921.74,44.51,0,2.70836,10
-361.96,-529.75,1,4.42116,8
778.76,807.49,1,4.77688,10
775.35,439.12,0,1.80918,8
516.14,-647.86,0,2.66766,10
24.9,370.22,1,4.09148,7
312.49,-581.56,1,3.1849,3
321.29,654.13,1,3.72941,5
-735.5,549.03,1,4.77688,10
979.8,-963.6,0,2.92009,10
-422.38,-378.45,0,2.62598,10
-671.81,454.88,0,2.08152,9
57.23,-593.43,1,4.65951,9
984.63,164.6,1,3.87394,6
-622.67,-514.35,0,1.94695,8
-817.25,-87.16,0,2.09309,9
-726.5,-45.01,1,3.7903,6
-516.96,-64.48,0,2.1569,9
686.92,-75.44,1,4.77688,10
766.54,-790.07,1,4.77688,10
-288.68,-881.95,1,3.49804,4
-445.11,615.87,1,4.77688,10
536.84,327.3,1,4.77688,10
-690.67,832.61,1,3.4773,4
328.53,441.49,1,4.64757,9
542.4,-25.13,1,4.1729,7
493.58,398.51,1,3.75193,6
-955.63,-423.51,1,4.58013,9
615.5,351.08,0,2.42319,10
-825,499.7,0,2.6504,10
-327.19,190.26,0,2.67908,10
-423.09,-746.49,0,2.47686,10
589.18,855.49,0,2.18589,9
644.17,358.77,1,4.77688,10
204.84,274.78,0,1.99529,8
-810.67,-207.46,1,3.28352,4
-392.37,207.81,1,4.19809,7
700.21,281.88,0,2.68958,10
541.2,714.17,0,2.69608,10
-356.26,-423.96,0,2.04418,9
-585.66,490.87,1,3.32418,4
643.62,629.69,0,2.32841,10
-857.76,829.88,1,3.88916,6
-572.7,-592.66,0,2.12902,9
35.8,-507.04,0,2.83964,10
-635.27,-142.21,0,2.18087,9
880.18,-496.94,0,2.9252,10
297.72,-880.45,0,1.84833,8
-319.52,-606.79,0,2.84867,10
-879.41,-976.53,1,3.63517,5
936.88,242.08,0,2.5828,10
-580.74,928.6,0,2.10271,9
890.56,-307.62,0,1.98804,8
199.26,-63.17,1,3.76675,6
-806.65,61.63,0,1.79968,8
737.41,691.2,0,2.67862,10
-557.32,-951.92,0,1.96878,8
-555.64,558.16,1,3.81012,6
-689.43,750.06,1,3.42584,4
902.47,310.71,0,1.85626,8
-638.05,251.8,0,2.87146,10
110.13,169.41,0,2.55426,10
-403.67,-90.68,1,3.31524,4
-617.04,570.24,1,4.06519,7
212.92,942.12,1,3.71018,5
371.48,-801.14,1,4.42838,8
-46.16,-233.23,0,1.80182,8
253.86,18.29,1,3.48321,4
-127.08,-725.24,0,1.92692,8
-571.5,-215.22,0,2.45225,10
567.65,809.21,0,1.84784,8
229.8,-991.05,1,3.88742,6
-381.35,7.01,0,1.86895,8
-67.46,956.66,0,2.10445,9
731.61,-110.83,1,4.03475,7
360.52,-379.31,0,2.96193,10
63.74,-457.17,1,3.76475,6
84.68,-783.53,1,4.61563,9
426.94,66.44,0,2.41323,10
217.04,989.35,0,2.44297,10
-333.35,417.53,1,4.38702,8
-281.84,-605.48,1,3.95308,6
192.49,236.45,0,2.10344,9
591.76,457.86,1,4.77688,10
993.49,222.38,1,3.37532,4
75.38,-304.98,1,3.18734,3
486.42,565.5,1,4.77688,10
-36.52,-281.01,1,4.77688,10
-570.7,-506.09,1,4.50245,9
-735.75,453.88,1,3.50098,5
-796.35,-4.99,1,3.48421,4
843.42,987.88,0,1.96214,8
11.93,328.04,1,4.77688,10
-783.11,180.4,0,2.09664,9
946.34,-811.44,1,4.77688,10
-785.61,-307.58,1,3.41668,4
-601.66,517.68,1,4.64667,9
-958.76,529.63,0,2.11624,9
-626.82,-851.55,1,4.63933,9
-555.09,731.42,1,3.27409,4
-15.25,818.76,0,2.60292,10
-433.42,-443.01,0,1.90016,8
-711.06,206.76,1,3.64838,5
3.97,-747.2,1,3.5765,5
43.14,517.14,1,3.71888,5
708.95,599.53,0,2.71785,10
-134.41,-713.03,1,4.77688,10
-291.49,-863.59,0,2.1466,9
-929.44,-678.47,0,2.10321,9
851.24,503.63,1,4.63932,9
95.38,397.67,0,2.87603,10
-299.77,353.47,1,4.06625,7
-486.28,-825.75,1,4.77688,10
-350.52,439.17,1,3.86451,6
710.54,-273.38,1,3.94854,6
926.29,-687.92,1,4.77688,10
-316.03,108.84,0,2.54693,10
521.74,135.32,0,2.83012,10
687.13,691.52,1,4.36621,8
791.17,719.67,0,2.13014,9
762.48,-983.71,1,4.54032,9
498.11,-21.15,0,2.09345,9
-328.97,623.86,1,4.32011,8
343.21,820.33,0,2.37576,10
-890.8,-365.37,1,3.52873,5
171.19,469.49,0,1.93547,8
819.14,-436.1,1,4.74418,9
-578.93,967.19,1,4.36805,8
-941.96,-591.26,0,2.19237,9
-895.22,509.93,1,4.30353,8
365.34,-804.56,1,3.4737,4
-255.49,447.06,1,4.65324,9
-617.49,-800.23,1,4.77688,10
-939.05,-147.8,1,3.2182,3
-677.25,653.93,1,4.77688,10
72.73,-967.49,0,1.99637,8
464.36,-661.81,1,4.77688,10
955.76,122.98,1,3.71377,5
348.09,-513.4,1,4.26234,8
866.01,566.57,1,3.53712,5
78.6,411.13,0,1.8824,8
-474.22,549.93,0,1.95109,8
-445.76,603.22,1,4.72733,9
918.66,501.47,0,1.89988,8
-356.66,120.46,1,3.45487,4
631.68,126.39,0,2.73672,10
175.92,-496.25,1,3.41421,4
-24.85,-45.01,1,4.0057,7
63.76,-858.55,1,4.77688,10
-753.51,359.94,0,2.06395,9
813.57,644.94,1,4.0741,7
190.89,-456.42,1,3.48946,4
239.1,595.59,0,2.54327,10
-842.61,-816.74,1,4.72451,9
-413.16,763.79,0,1.8178,8
984.09,-86.4,1,4.68098,9
127.31,-13.87,1,3.2825,4
183.81,462.32,0,2.59488,10
519.29,-917.15,1,3.85799,6
429.49,-309.13,0,2.12324,9
295.2,97.82,1,4.36733,8
133.99,-713.01,1,4.63874,9
129.49,616.2,0,1.77413,8
389.49,-87.81,1,4.5113,9
560.25,-933.08,1,4.67228,9
-580.57,92.17,1,4.77688,10
-756.85,777.25,0,1.81225,8
-778.7,67.5,1,4.77688,10
-365.77,-455.03,1,3.37329,4
822.63,-121.48,1,3.94272,6
676.75,27.38,1,4.77688,10
423.91,810.75,0,2.72715,10
191.36,51.04,0,2.68542,10
152,884,1,4.13666,7
86.11,650.68,1,3.96273,6
-541.53,-450.94,0,2.35687,10
820.16,-267.46,1,4.77688,10
-548.91,81.52,0,2.97863,10
919.19,981.74,1,3.90483,6
730.21,-438.43,0,2.6668,10
-599.58,-984.25,0,2.21303,9
517.16,-920.53,1,4.47233,8
155.21,197.5,0,2.54815,10
450.47,-67.37,0,2.91255,10
790.97,-979.3,0,2.36491,10
351.95,-991.57,1,4.30051,8
-979.49,340.09,1,3.28156,4
427.17,365.03,0,2.48176,10
956.86,608.15,0,2.02278,9
-567.45,603.32,1,4.46368,8
584.72,-418.95,1,4.23253,7
-612.31,-887.15,0,2.72878,10
878.53,209.87,0,2.30262,10
431.63,943.64,1,4.31211,8
88.78,55.72,1,3.37466,4
873.76,514.18,1,4.60563,9
-517.65,-250.73,0,2.59594,10
244.89,298.73,0,2.03777,9
278.1,778.31,1,4.39003,8
226.66,-644.36,0,2.09479,9
-264.02,-109.47,0,2.9662,10
-703.38,-345.83,0,2.92877,10
748.83,989.73,0,1.93335,8
430.92,-671.05,1,4.60083,9
720.86,994.36,0,2.64051,10
-430.66,468.18,1,3.85042,6
757.31,278.44,0,1.8656,8
927.64,-409.54,1,4.77688,10
-225.73,-856.97,1,4.17808,7
339.97,-462.91,1,3.92082,6
304.85,-152.34,0,2.83379,10
262.65,-667.31,0,2.94045,10
980.83,203.89,1,4.7672,10
52.99,787.68,1,4.39046,8
-406.18,145.27,0,1.85748,8
633.94,923.24,0,2.15614,9
404.65,504.06,0,2.03213,9
-150.59,38.21,0,2.83232,10
-945.73,394.11,1,4.23898,7
878.61,846.03,1,3.28338,4
-225.36,-471.47,0,1.77304,8
153.51,118.5,0,1.78671,8
-54.62,333.94,0,2.97679,10
-176.98,-523.98,1,3.81037,6
238.96,174.33,0,2.88904,10
562.44,753.72,0,2.04024,9
131.87,-397.76,1,3.19254,3
667.51,-253.08,1,3.52542,5
940.34,940.42,1,3.46874,4
-589.77,287.73,0,2.93551,10
620.41,-251.6,0,2.61623,10
-322.15,-24.05,1,3.84368,6
-764.87,107.01,0,2.5277,10
-178.86,-979.62,0,1.77664,8
-934.92,677.78,1,4.61303,9
-704.84,-589.92,0,2.85185,10
672.15,-444.28,0,2.00249,9
-120.18,-558.87,0,2.94655,10
238.01,-773.07,0,2.5018,10
645.27,-170.9,1,4.77688,10
-115.18,958.94,1,3.6451,5
-412.26,136.22,0,2.13634,9
726.34,-861.14,0,2.06942,9
264.66,-91.54,0,2.73225,10
534.77,-996.88,1,4.33009,8
524.28,-524.2,0,2.06291,9
-435.24,-3.63,0,2.96687,10
-615.27,893.5,1,4.77688,10
-482.99,585.68,1,4.77688,10
47.31,183.04,1,3.37748,4
-391.31,-58.92,1,3.38113,4
17.8,-161.06,0,2.9444,10
-639.23,-27.7,0,2.83192,10
-848.3,848.65,1,3.42256,4
-735.69,-136.83,0,2.18437,9
-210.93,260.35,1,4.61005,9
-178.63,332.37,0,2.85976,10
465.77,147.9,0,2.73702,10
-659.77,-786.91,1,4.05939,7
464.39,381.39,0,2.49144,10
860.91,-30.53,1,4.24168,7
