x_pos,y_pos
202.8,-332.57
-94.33,388.54
-86.77,387.16
415.87,55.85
401.37,122.98
-242.22,344.67
374.17,146.67
-299.47,-308.57
-141.16,-390.9
424.9,70.86
-169.5,395.79
-403.98,-99.64
-321.39,261.81
393.72,171.18
400.6,177.17
377.04,222.97
119.77,-418.36
250.86,360.89
-15.43,-443.86
163.3,-411.2
11.22,-444.12
-411.3,-177.8
-295.66,339.04
211.63,394.6
259.37,-365.61
444.72,-20.54
242.23,380.35
-259.92,-368.64
294.41,342.74
-405.95,195.62
-390.88,235.7
-171.05,424.82
311.76,-343.48
183.82,-415.79
-248.66,-386.56
245.66,-374.13
265.86,-383.12
425.42,-206.56
50.36,468.26
475.03,16.09
-235.61,-406.65
461.89,118.08
-472.41,-95.09
-377.63,302.2
-229.11,-410.52
394.67,271.68
-472.28,-41.98
-447.26,50.45
198.76,446.35
461.85,148.3
478.28,-78.97
458.56,-168.08
-488.67,-72.48
266.97,422.22
-231.71,433.38
121.65,-482.77
380.02,-301.58
-431.8,255.91
260.73,-439.05
-434.2,266.7
-492.42,10.12
117.8,-498.49
144.32,491.53
338.4,-384.94
-475.15,-198.94
214.07,454.3
-361.37,-360.88
-476.35,-193.18
484.95,130.88
-478.2,193.98
-290.52,433.33
-346.54,-384.87
-396.36,-344.08
-422.15,301.71
-376.09,357.85
-271.37,-470.07
230.48,-475.9
-349.13,388.96
-469.72,273.24
-342.96,398.64
-271.27,-497.47
-494.06,-229.07
-283.23,-441.65
-443.42,356.23
492.57,-293.06
406.02,416.22
399.75,-423.16
474.77,-338.24
337.11,445.13
455.12,-358.55
350.78,474.52
-316.45,480.64
377.08,471.89
478.23,-392.21
499.62,-254.43
-406.24,483.89
437.45,-466.9
-498.33,341.54
-440.66,483.28
343.81,473.73
467.92,451.91
-458.51,442.7
498.12,-411.87
