x_pos,y_pos
43.62,-15.1
-7.86,-98.76
6.61,24.06
42,86.6
67.92,-3.15
4.98,-3.7
45.94,-127.84
-68.83,-76.97
-100.9,53.18
62.12,130.7
-78.87,120.74
107.13,-104.4
-147.34,42.31
115.29,90.4
95.66,-122.21
-153.49,20.61
8.65,-165.13
132.14,-105.93
-110.06,124.91
-134.41,-79.26
162.78,-125.15
86.7,-52.59
-94.72,163.75
194.2,-83.89
-107.31,-182.39
-154.21,-79.56
-201.4,-105.51
-150.41,-173.99
107.18,60.88
-154.81,179.28
-94.96,-192.71
-212.35,-61.65
179.67,143.9
-93.38,-196.71
-202.69,-123.52
-59.91,230.97
182.74,-173.08
14.72,-239.44
-198.35,-159.91
-176.87,202.98
-247.66,-22.66
-213.77,-180.83
281.23,-20.63
204.33,192.19
130.36,-253.25
77.8,-273.3
120.37,266.45
206.58,-195.82
-172.91,235.94
186.02,233.9
257.01,-155.57
-142.79,-257.25
250.23,-59.54
-264.34,151.32
-250,178.41
-293.8,-99.17
-298.62,-52.1
-116.17,279.7
-227.81,168.15
316.16,-37.74
-19.19,-312.64
-219.78,-222.23
-203.2,235.73
288.3,-136.2
106.24,-271.9
-65.67,-314.62
312.82,66.52
-219.59,-238.71
-241.91,-226.74
-316.86,53.48
-297.78,138.82
220.26,252.24
248.59,-219.96
-191.27,-277.41
317.82,-144.68
100.33,326.95
223.77,279.39
-187.97,-310.11
296.37,181.96
321.25,162.95
-315.7,57.29
31.03,361.31
-345.42,-131.28
-364.87,-53.28
359.66,53.37
-155.7,-295.94
-340.86,155.19
64.09,372.25
-26.22,-372.53
-44.76,-381.71
295.39,-247.7
226.11,-313.08
121.16,-346.87
-304.73,221.28
-193.17,-329.09
-60.09,381.59
-387.25,-33.08
233.75,309.8
-303.57,244.17
233.03,-315.3
-217.1,-321.71
-212.49,-336.66
161.73,354.81
