x_pos,y_pos,p_flag,volts,weights
1164.29,1434.06,1,3.60104,5
-221.09,323.57,0,2.12671,9
-942.76,-812.3,1,4.33449,8
1192.97,486.7,0,2.58566,10
-472.58,437.6,1,4.17005,7
-714.62,1312.01,0,1.9038,8
333.76,-2.39,1,3.86771,6
-877.08,451.71,1,3.29145,4
535.63,-108.59,0,1.85521,8
-1101.05,-615.09,1,3.56933,5
-240.63,585.42,0,2.11076,9
-1341.38,1340.63,1,3.29945,4
-1146.59,307.85,0,2.72928,10
-1084.53,-796.09,1,4.82301,10
-489.34,250.52,1,4.82301,10
980.05,1243.6,1,3.453,4
1192.13,1380.78,0,2.17024,9
-1118.41,511.33,1,4.82301,10
797.98,-264.52,0,2.14437,9
-10.39,-361.4,1,4.6498,9
-103.32,873.98,0,2.56386,10
-733.11,187.07,0,2.26972,10
-500.46,-845.58,1,4.65946,9
1342.25,1146.68,0,2.83591,10
-1352.37,-443.88,1,4.82301,10
30.53,276.57,1,4.40566,8
-796.49,727.91,1,4.14702,7
-218.45,-1449.07,1,3.55029,5
7.91,-1130.28,0,2.78764,10
-1127.45,240.19,1,3.4317,4
219.11,-207.31,1,3.59064,5
804.78,1114.48,0,2.97356,10
593.66,-269.01,0,2.2345,9
-727.38,-253.85,1,4.82301,10
-80.05,-660.26,0,2.65837,10
1254.8,1127.69,1,3.2391,3
-197.63,1486.53,0,2.25997,10
-687.98,-770.13,0,2.34722,10
-125.4,1202.56,0,2.95319,10
1350.82,-1178.27,1,4.08054,7
-879.02,-1210.61,1,4.01118,7
-1306.25,427.32,1,4.82301,10
-114.05,-1176.26,0,2.03195,9
484.39,26.64,0,2.97406,10
280.5,-951.98,0,2.67948,10
668.68,1213.02,0,2.22809,9
-158.74,-484.14,0,1.88254,8
-606.5,1267.38,1,4.13762,7
1303.73,239.45,0,2.35728,10
-95.78,-603.91,1,4.12021,7
-822.68,-1249.77,1,4.00566,7
-457.24,245.38,0,2.53955,10
1285.39,997.32,1,3.02947,3
446.33,-488.56,1,4.82301,10
556.58,-670.93,1,4.82301,10
982.68,-1251.5,0,2.779,10
75.49,1078.22,0,2.90581,10
-702.74,-1367.81,0,1.89181,8
323.2,320.01,0,2.42428,10
-982.07,669.25,1,4.28053,8
395.07,-943.51,0,2.79082,10
1110.83,-1163.9,1,4.38227,8
-1104,-1078.63,1,4.47876,8
-60.08,1204.69,1,4.34757,8
-882.71,-646.45,1,4.57589,9
-430.16,812.5,0,2.05846,9
447.87,-1160.7,1,3.33864,4
667.6,627.48,0,2.3466,10
-91.68,1105.03,0,1.80355,8
-1461.72,834.61,1,4.78267,10
837.77,-474.3,1,3.35415,4
479.7,1328.04,1,4.65012,9
2.52,-1187.16,0,2.46048,10
1486.68,-1432.79,0,2.74898,10
-1347.05,-907.14,0,2.36683,10
575.19,-75.66,1,4.64468,9
495.65,-40.72,1,3.36276,4
-267.38,833.37,1,3.62066,5
585.87,-523.98,1,4.72104,9
