x_pos,y_pos,p_flag,volts,weights
274.86,1465.36,1,4.84015,10
-195.31,496.8,1,4.84015,10
-594.84,1326.18,0,1.85678,8
508.63,-490.93,0,2.26062,10
-318.22,-837.25,1,4.66712,9
-1172.39,1310.04,1,4.16891,7
863.92,1185.95,0,2.13313,9
-1360.17,-1288.26,0,2.7387,10
580.58,354.41,1,4.84015,10
9.89,-271.48,1,3.6623,5
-684.08,-282.74,1,3.94148,6
903.64,-348.19,0,1.99592,8
451.76,-336.58,0,2.67216,10
647.4,64.25,0,2.27927,10
1381.77,1322.78,0,1.78608,8
-320.16,719.13,0,2.21856,9
294.3,-826.45,1,4.84015,10
1261.46,-635.13,0,2.79265,10
786.19,1044.28,1,3.3378,4
310.38,-517.36,1,3.3055,4
-1152.88,482.36,0,2.30813,10
-178.43,650.1,0,2.90429,10
419.17,-215.93,0,2.59909,10
321.48,940.87,0,2.57384,10
763.45,-1046.34,1,3.27337,4
-515.36,-126.69,1,4.76331,10
-851.79,-114.86,0,2.17543,9
1026.4,1083.14,1,4.62686,9
-1116.77,1350.67,0,1.90624,8
262.09,263.51,0,2.29529,10
25.57,-1016.75,1,3.63844,5
-1432.81,-116.63,1,4.26874,8
270.81,-380.42,1,3.46017,4
213.28,-786.18,1,3.79296,6
-501.23,644.35,0,2.4322,10
1084.8,695.3,0,2.92877,10
1480.22,-798.33,0,2.38691,10
1447.98,1082.97,1,3.32511,4
-1282.71,657.45,1,3.75109,6
-1057.54,-721.88,1,3.45675,4
-1240.27,450.35,0,2.22388,9
-1140.33,1336.49,1,3.55387,5
-1495.03,1258.37,1,3.69408,5
-69.43,431.44,1,4.84015,10
-127.97,1385.2,0,2.02458,9
-130.85,-1007.1,1,4.84015,10
-352.76,1038.37,0,2.45504,10
-863.58,199.03,1,4.26236,8
1419.91,-144.74,1,4.27618,8
-1075.91,-1107.22,1,4.84015,10
-757.8,612.32,1,4.84015,10
-924.92,1326.76,0,1.81686,8
113.96,976.07,1,3.95586,6
107.75,-1484.12,1,4.6863,9
1434.14,-463.06,1,4.24653,7
-361.47,871.4,1,4.84015,10
-1339.12,1076.59,1,4.06801,7
306.99,1033.22,0,2.97885,10
-750.7,-1.63,0,2.86702,10
1215.47,663.25,0,1.91548,8
-1058.42,-840.74,1,3.66859,5
-435.65,69.54,0,2.3978,10
1225.99,829.1,0,2.09409,9
452.72,-1018.54,0,1.86844,8
942.29,539.95,1,3.81798,6
-1341.39,395.76,0,2.89138,10
-1310.36,1148.94,1,3.63284,5
1154.13,390.72,1,4.56241,9
1068.92,-722.28,1,3.96477,6
-1220.74,-334.74,0,2.02552,9
173.99,633.83,0,2.32666,10
-67.6,765.58,0,2.97262,10
-629.2,-662.14,0,2.67172,10
-650.89,-783.8,1,4.05066,7
856.04,738.88,0,1.87117,8
704.39,12.31,1,4.84015,10
23.73,438.08,1,3.72451,5
558.36,-1448.54,1,3.68863,5
-1497.05,-1345.77,0,2.30622,10
738.43,-789.9,0,2.31351,10
-407.98,-123.39,0,2.96869,10
-975.43,-88.58,1,4.67728,9
104.51,-181.36,0,1.97369,8
-892.16,1473.76,0,2.27273,10
21.32,-248.76,1,4.19555,7
616.82,362.65,0,2.0139,9
1056.55,179.64,1,3.6101,5
1030.89,-901.77,0,1.81957,8
-276.52,567.73,1,4.54329,9
430.8,102.35,0,1.91137,8
143.45,-1242,0,2.83811,10
294.75,-955.75,0,2.94651,10
-416.2,-107.49,0,2.217,9
-406.58,1319.64,0,2.67355,10
759.32,35.56,1,4.84015,10
1137.24,-1173.62,0,1.91726,8
-347.22,389.83,1,3.39753,4
-1294.33,-1023.06,0,2.56189,10
1148.92,1401.88,1,4.20354,7
-625.64,-833.86,1,4.84015,10
-1315.35,512.95,0,2.48452,10
1485.33,295.02,1,3.86548,6
1198.26,-875.1,1,4.33644,8
-157.39,441.15,1,4.84015,10
1153.97,576.98,1,3.81594,6
869.56,-421.33,0,1.96275,8
1107.49,371.19,1,4.26072,8
59.24,-1446.95,0,2.78801,10
-1057.87,1102.52,0,2.61671,10
790.21,-1077.2,1,3.06436,3
1363.65,144.72,0,2.6103,10
-1076.29,1041.05,0,2.19391,9
1422.31,1192.66,1,4.12121,7
-1467.64,-203.13,1,3.28972,4
1313.58,1180.38,1,4.57604,9
-1030.79,1277.6,0,2.26143,10
613.08,147.1,0,2.20182,9
752.6,-1039.28,1,4.50182,9
666.4,-145.04,0,2.5216,10
-1487.27,-770.98,0,2.21113,9
268.85,895.38,1,3.81912,6
-1134.7,-484.72,1,4.39639,8
1028.46,-871.14,1,3.39586,4
-998.72,986.76,1,4.40551,8
344.76,-1209.59,0,2.14461,9
982.45,1377.99,0,2.26044,10
-816.02,1068.23,1,4.84015,10
-906.99,-1094.76,1,4.84015,10
-729.33,500.53,0,2.07397,9
-885.26,646.27,1,4.84015,10
98.1,21.28,0,1.93938,8
-332.6,-1089.83,0,2.40293,10
413.99,1369.72,0,2.37623,10
889.01,15.52,1,4.59445,9
701.45,-780.77,1,3.66581,5
899.62,1333.88,0,2.34415,10
757.05,800.09,1,3.50016,5
1194.67,1260.76,0,2.61647,10
72.78,1016.3,0,2.8109,10
789.34,-214.56,1,3.88641,6
-1375.24,-408.49,1,3.51777,5
-129.91,101.74,0,2.75932,10
-1127.16,608.34,1,4.83306,10
778.17,238.81,0,2.65764,10
-1221.25,-774.43,1,4.84015,10
1471.84,-301.12,0,2.36328,10
-133.55,-501.96,0,2.23041,9
27.99,-922.55,1,3.99182,6
-297.27,1463.26,0,2.60438,10
-915.28,182.87,0,1.90031,8
674.83,-594.4,0,2.71333,10
840.8,-734.53,0,1.93373,8
-185.84,1300.61,0,2.78736,10
1440.76,-1310.42,1,3.80281,6
1192.23,1233.88,0,2.4578,10
-611.52,-581.76,1,4.84015,10
356.9,1232.92,1,3.41141,4
-266.38,258.81,1,3.74308,5
1456.56,92.39,0,2.81534,10
-247.87,-609.35,1,4.39699,8
1041.58,227.11,1,4.10011,7
-543.86,-150.17,1,3.6728,5
-1269.13,-35.49,0,2.6172,10
-1307.32,-1312.77,0,2.01131,9
-588.49,-1136.6,1,3.26874,4
1213.56,-1366.94,1,3.76434,6
159.67,243.56,1,4.33211,8
692.62,895.82,1,4.72203,9
-1491.84,777.8,0,2.37124,10
-1044.53,827.75,0,2.50022,10
221.74,-27.84,0,2.00002,9
-1182.79,749.71,1,4.84015,10
-915.62,-856.4,1,3.72589,5
-75.25,-203.88,0,2.13084,9
1337.04,1110.65,1,3.11316,3
1306.19,-1264.39,0,2.50655,10
-1130.6,-492.8,0,1.88644,8
-1445.76,-191.8,0,2.77755,10
1200.25,-8.9,1,4.0181,7
-1081.45,-736.1,0,2.36678,10
1043.88,830.35,0,2.14092,9
-1170.85,-248.1,1,4.84015,10
193.88,-769.41,1,4.84015,10
-893.24,-221.84,1,4.84015,10
-913.4,695.4,1,3.854,6
-1293.45,-540.02,0,2.67146,10
-1006.56,520.76,1,4.72515,9
1490.88,353.55,1,4.73815,9
-401.43,-1226.86,0,2.77888,10
-826.55,1475.2,0,1.85012,8
-370.75,-1235.87,1,4.81868,10
1077.47,-297.12,1,4.77003,10
1376.85,765.65,1,4.49588,8
1304,-100.26,1,4.39684,8
-1074.04,-1006.93,0,2.6898,10
948.6,900.28,1,3.22854,3
-1487.9,-850.17,1,4.84015,10
352.29,274.62,0,2.08738,9
-868.62,-916.16,1,4.84015,10
208.01,262.63,0,2.92156,10
-730.28,-306.29,0,2.25005,10
-532.79,-549.89,1,3.9873,6
-1212.17,457.92,1,3.55094,5
-1025.68,-368.2,1,4.59922,9
-324.67,894.33,1,4.84015,10
-836.53,-1007.61,0,2.11889,9
515.12,1489,1,4.51222,9
1154.98,905.77,0,1.81863,8
-1040.41,-1287.32,0,2.90512,10
-202.48,785.14,1,3.91746,6
-574.61,508.8,0,1.79289,8
1425.86,122.2,0,1.86334,8
1408.1,-1150.53,1,3.16433,3
-50.27,895.52,1,4.50858,9
-151.73,-994.23,1,3.6928,5
-208.44,1344.15,0,2.98738,10
-546.55,-822.93,1,4.61403,9
-963.53,-1326.18,0,2.53442,10
-520.3,-149.35,0,2.06225,9
903.47,586.99,0,2.55746,10
1223.91,1122.91,0,2.26148,10
-136.66,224.51,0,2.63824,10
-1162.07,830.73,1,4.84015,10
806.34,-1136.8,1,4.65444,9
-275.26,-218.21,1,3.27581,4
-721.09,1471.7,1,4.3741,8
422.67,1124.98,0,1.9831,8
-154.53,358.48,0,2.2428,9
249.86,367.4,1,4.84015,10
1066.57,-360.45,1,4.84015,10
-609.67,411.13,0,2.36672,10
-338.16,1426.73,0,2.42075,10
853.86,-1082.6,0,2.39772,10
-534.9,-1145.32,0,2.18597,9
-361.25,-704.69,0,2.15943,9
593.29,-863.21,0,1.88333,8
-224.61,-1217.48,1,4.11958,7
132.83,1374.37,1,3.74758,5
963.95,344.76,1,3.43466,4
-1318.3,1286.49,0,2.142,9
997.37,394.6,1,4.23748,7
-399.22,-1291.38,1,4.11502,7
-679.25,-292.78,0,1.86485,8
159.64,266.9,0,2.65286,10
142.47,-1372.36,1,4.1743,7
-658.62,-439.02,0,1.98793,8
1338.94,-1186.54,0,2.62319,10
-1203.2,897.44,1,4.46842,8
-1019.46,-1070.32,1,4.24151,7
725.77,-902.76,0,2.23788,9
763.94,-1266.62,0,2.47379,10
456.82,1391.88,0,2.13822,9
318.84,256.68,0,2.34578,10
1296.04,1195.34,0,1.86303,8
-489.11,1384.67,0,2.96152,10
1333.38,2.06,1,3.38609,4
136.27,1455.25,0,2.64951,10
1261.75,-707.32,0,2.46214,10
974.78,1499.82,1,4.49877,8
-634.6,-218.41,1,4.1044,7
1313.49,1014.02,0,2.20948,9
155.81,-590.76,1,4.84015,10
951.82,-331.19,1,4.4073,8
-425.56,-115.32,1,4.55695,9
-1270.5,202.03,1,4.7159,9
-567.86,-368.93,0,2.36346,10
754.45,-147.1,0,1.84919,8
-11.25,-1188.75,0,2.3108,10
645.82,-318.37,1,3.49049,4
359.27,50.4,1,3.8557,6
1048.24,862.26,1,4.00421,7
-895.86,-1026.01,0,2.18817,9
-404.37,1484.53,0,1.94539,8
1056.98,578.45,1,3.56757,5
752.97,1094.84,0,2.73153,10
411.8,1187.19,1,4.84015,10
1233.85,1025.93,0,2.07925,9
-742.98,1049.83,0,2.58943,10
545.16,668.72,1,4.84015,10
-359.07,856.25,1,4.31953,8
-554.18,-598.17,1,4.84015,10
1382.93,323.09,0,2.20641,9
-846.48,-483.87,1,4.84015,10
1327.77,-219.56,1,3.98095,6
-486.45,1297.43,1,4.26476,8
376.31,-858.59,0,2.7925,10
1345.25,282.36,0,2.11009,9
804.72,-1422.26,1,4.41967,8
-539.78,-641.09,0,2.28959,10
556.82,-93.47,1,4.03969,7
-809.24,-770.4,0,2.1879,9
-1351.6,-69.79,0,2.92535,10
-843.9,304.08,1,3.27038,4
-905.69,-877.87,0,2.88979,10
-1174.68,-987.29,1,4.42582,8
1110.67,560.74,1,4.6373,9
-401.87,439.05,1,4.27174,8
-1195.4,-1074.3,1,3.41517,4
919.67,-823.35,0,2.27681,10
267.8,280.7,0,2.05893,9
861.65,-1189.25,1,4.20131,7
-946.56,-288.29,1,4.70564,9
1012.7,-305.02,1,3.8558,6
689.67,1338.47,0,2.50485,10
535.37,91.99,1,4.68361,9
1255.19,-1356.5,1,4.63399,9
-431.37,894.35,0,2.1103,9
625.24,340.71,0,2.38733,10
1486.94,-1044.23,1,3.32646,4
-1033.62,-1194.52,0,2.36366,10
-635.9,33.61,0,2.72029,10
1022.57,838.57,1,3.29312,4
1262.43,-485.43,1,3.55518,5
-1142.26,1170.46,1,4.84015,10
235.91,-961.8,1,4.84015,10
544.1,1036.24,1,4.84015,10
1044.38,-343.37,1,3.9657,6
1264.96,-1287.78,0,2.20293,9
3.01,-1489.31,0,2.50948,10
-208.28,-1203.59,0,2.80725,10
1129.95,570.75,0,2.04114,9
-227.19,-1286.66,1,4.84015,10
767.16,-167.32,1,4.84015,10
187.25,1030.13,1,4.64236,9
-927.02,146.76,1,4.84015,10
-712.1,1448.32,0,2.00541,9
543,586.17,0,2.79433,10
344.75,-686.58,0,2.74821,10
-1067.54,154.42,1,4.84015,10
-109.82,-1006.15,0,1.91606,8
-641.84,-295.16,1,3.70304,5
-898.39,1231.36,1,4.29151,8
476.46,-1291.45,1,4.54314,9
862.7,-531.54,1,4.84015,10
-424.38,219.04,0,2.79277,10
811.74,593.87,1,4.38625,8
-1479.91,-350.11,1,3.37821,4
275.93,-145.7,0,2.01375,9
-557.37,-215.58,0,2.77449,10
374.22,-765.39,0,2.76585,10
-1035.91,-466.6,0,2.4076,10
82.17,-909.21,1,4.65027,9
-1133.29,-274.97,1,3.4792,4
1051.54,-1040.45,1,3.00901,3
773.81,619.99,0,2.4402,10
158.18,240.85,0,2.2286,9
-1087.82,683.24,1,4.10548,7
1196.5,-1327.34,1,4.14609,7
-839.65,-300.45,1,4.84015,10
-1486.11,-1436.73,0,2.17428,9
1068.61,-883.96,0,1.85754,8
252.02,-452.11,0,2.3653,10
-473.59,-1194.96,1,3.56763,5
565.7,-564.41,0,2.85597,10
379.18,-955.62,1,4.5077,9
341.89,324.93,1,3.47214,4
-1391.4,-258.3,1,3.90676,6
-470.33,1241.4,1,3.93127,6
156.4,-321.12,0,2.01963,9
350.1,-1283.77,0,2.10731,9
-369.97,1371.43,0,2.10629,9
776.62,-117.53,0,2.15404,9
1362,-893.6,1,4.78236,10
-629.84,-816.61,0,2.00296,9
925.44,-737.71,1,4.44413,8
-1010.71,-1466.53,0,2.51447,10
958.15,-757.03,1,3.5861,5
85.06,524.34,0,2.28471,10
1177.24,1490.52,0,1.82261,8
-1376.98,-804.52,0,2.88602,10
129.64,977,0,1.87183,8
-559.37,-511.45,0,1.97262,8
-966.52,937.98,0,2.32765,10
768.37,-526.86,0,2.45828,10
1192.02,557.15,0,2.14788,9
-1108.77,-592.71,0,2.84206,10
258.47,-1222.26,1,4.06296,7
474.04,542.89,1,4.84015,10
-190.36,-291.33,1,4.80741,10
-935.86,-1223.32,0,2.61111,10
-343.91,-928.8,1,4.84015,10
855.99,1394.81,1,3.92318,6
-963.13,774.02,1,4.83231,10
-503.31,737.92,0,2.55068,10
-304.72,-754.94,0,1.93936,8
-1381.5,166.38,1,3.27356,4
-157.33,-620.17,0,2.46369,10
15.05,906.8,0,2.80454,10
767.22,407.26,0,1.84982,8
-1162.91,815.04,1,3.7489,5
-967.69,559.68,1,3.49773,4
115.98,-457.26,0,2.87739,10
-1.68,115.9,0,2.84738,10
193.2,842.2,0,2.72753,10
932.06,713.19,1,4.84015,10
736.39,-1132.43,1,3.15143,3
-233.28,915.72,0,2.6364,10
-1321.76,-479.48,1,4.84015,10
-206.32,-1164.43,1,4.45684,8
-596.59,-1193.07,1,4.84015,10
724.04,1072.41,0,2.90932,10
-1420.66,-1248.44,1,4.84015,10
-505.86,941.7,1,3.43622,4
448.27,1083.05,0,2.83084,10
-127.84,521.32,1,4.61987,9
-1302.76,356.36,1,4.31459,8
304.76,-484.93,1,3.68225,5
-364.56,-1311.19,0,2.14511,9
-1228.95,-920.53,1,4.06797,7
737.32,314.82,1,4.00905,7
-1170.93,-563.12,1,4.30666,8
-321.15,-614.48,1,4.1586,7
-296.72,-585.58,1,4.84015,10
-476.95,986.33,0,2.04346,9
-981.05,-13.88,0,2.54612,10
1014.65,-59.14,1,3.80303,6
-1060.24,-1448.03,1,4.84015,10
1153.53,1464.39,0,2.95869,10
-367.54,1151.38,0,2.24284,9
-1040.53,737.18,1,3.4312,4
-668.6,442.49,1,4.84015,10
-299.9,241.57,0,2.51117,10
-961.84,1005,0,2.43341,10
-200.11,-1150.19,0,2.83755,10
-883.24,-1404.76,0,2.45298,10
867.53,1096.13,0,2.14515,9
-709.37,-223.53,1,3.63645,5
-1029.49,1.96,1,3.69547,5
192.86,-1054.67,1,4.20063,7
1135.85,382.88,1,4.49445,8
1476.05,80.88,0,2.42445,10
670.24,-1034.78,0,2.56993,10
1114.56,521.53,0,2.37923,10
-545.06,411.7,0,2.21488,9
-690.58,1369.51,0,2.49079,10
-194.27,1333.65,1,3.73649,5
