x_pos,y_pos
307.57,440.06
-115.36,68.9
-285.88,209.08
66.47,487.96
-498.95,-308.25
457.97,363.19
422.98,-271.32
-210.79,-39.55
-229.71,-237.21
225.29,-398.17
276.58,321.36
150.98,9.32
-179.53,-155.43
-272.93,494.11
-371.62,-213.37
495.83,79.48
-406.24,310.7
-316,-28.66
37.23,-198.86
-355.69,-373.76
-416.01,-124.61
285.68,446.08
-136.29,440.46
453.88,86.66
493.88,477.39
111.98,-216.26
231.83,-270.88
-401.76,-205.96
175.76,-291.71
-472.81,224.49
266.11,-17.14
390.54,244.69
-338.13,-412.91
-28.49,-7.18
92.8,-221.07
412.03,12.28
376.98,-225.32
-30.67,183.33
-322.13,-395.02
-477.91,123.28
-280.94,-495.22
-226.93,237.19
-388.71,-333.63
-232.49,-159.97
-131.3,172.04
248.93,-179.85
155.7,-401.08
-289.01,-178.96
-195.11,-73.19
456.57,-284.28
476.05,384.35
-27.46,-440.5
268.81,405.01
74.35,-123.17
-356.99,-392.64
-410.53,385.13
