x_pos,y_pos,p_flag,volts,weights
274.86,1465.36,1,4.83875,10
-195.31,496.8,1,4.83875,10
-594.84,1326.18,0,1.85656,8
508.63,-490.93,0,2.26044,10
-318.22,-837.25,1,4.66566,9
-1172.39,1310.04,1,4.16728,7
863.92,1185.95,0,2.13294,9
-1360.17,-1288.26,0,2.73856,10
580.58,354.41,1,4.83875,10
9.89,-271.48,1,3.66044,5
-684.08,-282.74,1,3.93976,6
903.64,-348.19,0,1.99571,8
451.76,-336.58,0,2.67201,10
647.4,64.25,0,2.27909,10
1381.77,1322.78,0,1.78585,8
-320.16,719.13,0,2.21837,9
294.3,-826.45,1,4.83875,10
1261.46,-635.13,0,2.7925,10
786.19,1044.28,1,3.33576,4
310.38,-517.36,1,3.30345,4
-1152.88,482.36,0,2.30795,10
-178.43,650.1,0,2.90415,10
419.17,-215.93,0,2.59894,10
321.48,940.87,0,2.57368,10
763.45,-1046.34,1,3.27129,4
-515.36,-126.69,1,4.76188,10
-851.79,-114.86,0,2.17524,9
1026.4,1083.14,1,4.62539,9
-1116.77,1350.67,0,1.90603,8
262.09,263.51,0,2.29512,10
25.57,-1016.75,1,3.63657,5
-1432.81,-116.63,1,4.26715,8
270.81,-380.42,1,3.45821,4
213.28,-786.18,1,3.79117,6
-501.23,644.35,0,2.43203,10
1084.8,695.3,0,2.92864,10
1480.22,-798.33,0,2.38673,10
1447.98,1082.97,1,3.32307,4
-1282.71,657.45,1,3.74928,5
-1057.54,-721.88,1,3.45478,4
-1240.27,450.35,0,2.2237,9
-1140.33,1336.49,1,3.55196,5
-1495.03,1258.37,1,3.69224,5
-69.43,431.44,1,4.83875,10
-127.97,1385.2,0,2.02438,9
-130.85,-1007.1,1,4.83875,10
-352.76,1038.37,0,2.45488,10
-863.58,199.03,1,4.26077,8
1419.91,-144.74,1,4.27459,8
-1075.91,-1107.22,1,3.25081,4
-757.8,612.32,1,4.83875,10
-924.92,1326.76,0,1.81663,8
113.96,976.07,1,3.95414,6
107.75,-1484.12,1,4.68485,9
1434.14,-463.06,1,4.24493,7
-361.47,871.4,1,4.83875,10
-1339.12,1076.59,1,4.06634,7
306.99,1033.22,0,2.97871,10
-750.7,-1.63,0,2.86688,10
1215.47,663.25,0,1.91527,8
-1058.42,-840.74,1,3.66674,5
