x_pos,y_pos
-60.57,-286.57
-82,-203.68
260.02,-241.84
-435.09,-300.37
446.71,151.5
275.04,-154.15
-12.97,-418.24
102.15,-386.65
286.67,-159.3
201.51,-362.35
47.08,112.44
-250.92,485.16
-12.04,-452.85
272.03,115.37
143.19,202.7
45.56,211.24
-403.72,-225.75
480.49,169.63
-6.65,-436.86
-158.25,-482.84
488.99,-172.71
81.4,72
-458.16,86.51
-63.86,-283.86
-128.37,-162.33
-365.5,196.13
-217.42,-146.35
383.31,465.69
-112.24,322.58
-485.63,-220.71
151.79,-48.61
-159.97,-446.33
-472.83,-12.59
186.05,-190.42
-359.86,-21.83
-326.86,-102.27
-495.12,-76.64
160.34,437.1
-177.18,-186.49
-278.91,-141.12
40.69,366.34
190.16,156.58
-43.08,-253.04
127.52,-222.2
112.55,361.62
79.52,-333.56
-137.17,-4.36
-454.81,-465.79
-377.13,319.98
417.34,321.28
-244.53,-127.99
208.9,392.25
69.97,8.06
375.61,-221.01
