x_pos,y_pos,p_flag,volts,weights
-348.78,-238.21,0,2.34299,10
-288.97,137.04,0,2.16745,9
484.99,-1409.45,1,4.10268,7
846.88,-497,1,3.95229,6
-682.17,359.48,1,3.81752,6
-547.4,-1158.64,0,2.90511,10
1332.01,674.78,0,1.7959,8
1052.62,702.93,1,4.82779,10
-1244.57,837.79,0,2.46281,10
537.14,75.39,1,3.68002,5
-1435.36,-269.92,1,3.97093,6
527.64,-18.84,1,4.82779,10
554.76,-196.05,0,2.60237,10
40.97,1290.74,0,2.31508,10
-815.81,-45.27,0,2.9088,10
-546.43,-1130.33,1,4.63265,9
-293.51,-1248.44,0,2.1088,9
-428.12,72.64,0,2.47079,10
-71.82,-542.98,0,2.02199,9
1461.45,-808.97,1,4.26992,8
-610.4,-1259.45,0,2.15124,9
-1026.5,-807.96,1,4.53469,9
159.96,582.23,1,4.82779,10
-903.65,-116.56,1,4.58094,9
-796.2,830.49,0,2.87005,10
328.87,-114.87,0,2.47087,10
1271.76,-241.52,0,2.09915,9
-942.76,1023.76,0,2.23587,9
-723.16,622.77,1,4.20647,7
771.13,20.72,1,3.69582,5
-846,-410.39,1,4.59033,9
1447.87,-332.47,1,4.3214,8
888.51,755.61,1,4.81508,10
-318.36,-505.31,0,2.80079,10
-1069.36,-1474.8,1,4.40771,8
1189.52,883.25,0,1.88582,8
976.17,-431.56,1,3.92992,6
318.23,643.78,1,3.54289,5
508.11,-227.57,1,4.66472,9
848.8,-437.41,1,4.82779,10
-424.78,-1263.47,0,2.67146,10
43.83,-1352.29,0,2.51378,10
717.34,-1165.12,1,3.4309,4
134.72,-131.83,0,2.60786,10
-515.31,495.06,1,4.24622,7
-301.81,1456.34,0,2.32101,10
891.79,808.74,1,4.82779,10
1335.86,-17.27,1,3.33689,4
-1280.02,-593.79,0,2.31494,10
-1005.21,1495.46,0,2.81849,10
-1327.44,890.66,1,4.6181,9
-830.73,-13.09,0,1.9674,8
461.31,468.94,0,2.06144,9
900.31,-241.75,1,3.63843,5
705.64,250.67,0,2.97036,10
-132.58,646.38,1,4.62772,9
-821.62,1449.1,0,2.25057,10
443.74,-956.13,1,4.82779,10
-78.31,407.34,0,2.84678,10
-1449.09,561.26,1,4.82779,10
786.83,-85.17,1,4.82779,10
765.17,1459.05,1,4.58832,9
-134.28,-997.11,1,4.82044,10
-987.99,-866.08,0,2.87975,10
794.56,-1254.15,0,2.63797,10
797.65,791.98,0,2.46839,10
836.42,1073.84,1,4.43902,8
-1259.32,285.81,0,2.522,10
-459.54,1469.05,1,3.89028,6
1347.5,-650.61,1,3.18137,3
-38.79,-1217.22,1,4.82779,10
-1040.93,411.74,1,3.28831,4
1187.77,1030,0,2.30701,10
-15.3,28.31,1,4.82779,10
692.81,1469.77,1,4.5966,9
553.45,-622.79,0,2.55247,10
-781.46,1480.33,0,2.88983,10
929.6,-1202.62,1,3.05658,3
-1482.37,517.62,1,3.29552,4
-1416.8,1149.81,1,3.77291,6
-887.3,645.55,0,2.83155,10
1484.26,51.1,0,2.29169,10
-1084.61,-667.49,0,2.06326,9
-451.63,475.72,0,2.77381,10
-872.13,396.67,0,2.18748,9
719.43,1382.59,0,1.96928,8
