x_pos,y_pos
214.29,765.8
389.99,-695.92
632.58,492.1
698.08,-798.8
-699.7,452.05
-855.3,-183.5
-905.24,176.22
-499.6,968.23
-937.59,137.24
949.74,24.56
27.57,988.73
882.77,-445.63
-916.43,301.65
868.26,434.63
960.18,-355.33
864.39,-511.01
-148.22,598.03
937.31,678.38
634.2,636.14
933.11,-476.48
-483.4,385.27
422.43,-959.11
596.57,807.13
919.86,-626.69
25.37,-668.57
814.23,-543.25
469.02,-489.79
-942.92,-547.6
149.17,938.98
526.5,-692.51
-880.73,798.96
-584.74,619.26
-565.18,-884.74
-980.58,441.16
887.27,-366.72
-882.54,-757.73
645.52,553.74
-818.04,-883.62
-763.79,652.84
942.06,885.15
-700.96,-908.82
-931.08,-755.82
951.51,779.32
777.77,-936.49
988.75,668.66
924.73,776.7
-983.7,514.86
