x_pos,y_pos
71.02,-32.59
152.27,-71.6
-284.98,105.23
31.47,-283.19
126.62,-112.7
-212.03,-425.48
-187.75,-387.35
221.06,168.78
106.69,313.61
304.01,304.88
-128.21,-329.2
-212.08,-437.74
-908.49,-127.88
-15.18,-32.04
-272.8,-271.32
-756.01,15.23
173.7,287.75
675.37,42.55
131.26,-470.31
-158.51,295.28
-500.25,-281.98
267.9,-475.25
-150.45,-355.22
-568.76,70.43
-377.42,-96.57
533.11,-58.77
-347.68,191.52
-289.3,426.35
-391.95,504.66
652.78,85.16
97.57,-560.34
526.11,-316.15
-24.15,-379.78
-493.38,145.82
-474.06,-46.25
635.24,272.12
591.78,154.88
544.97,-33.75
493.35,-372.93
-565.73,512.41
601.08,357.83
-734.1,403.57
337.27,-591.29
-603.9,-190.58
-322.08,209.9
688.99,95.54
370.02,548.69
