x_pos,y_pos
217.87,-50.55
-194.17,-10.2
-47.45,175.43
-24.63,111.5
-307.74,6.07
36.29,-96.8
235.58,176.82
96.16,-235.31
254.94,-204.35
430.85,-220.14
-556.49,48.61
168.69,-436.84
-220.88,-269.38
-348.22,-361.55
-359.15,-177.03
274.18,517.47
-372.19,-231.07
-401.26,-69.01
-193.09,109.18
73.36,-295.02
-248.48,-408
396.77,-388.38
474.1,117.32
-297.03,-432.65
-484.15,384.28
-328.21,-319.39
-391.35,-390.31
433.18,-391.41
-620.56,101.75
501.25,270.64
571.84,-98.23
150.69,407.74
411.93,413.3
106.62,-247.28
300.06,498.72
-668.49,-210.82
-87.35,-592.49
