x_pos,y_pos
-1157.03,302.75
286.13,-968.41
-370.18,-740.92
-758.48,690.73
-1001.03,-236.59
426.17,1101.55
-924.4,404.44
1001.37,-543.68
865.42,779.61
980.19,526.98
270.11,1004.35
981.99,443.02
-356.69,-565.74
-1326.49,-99.63
12.11,1359.69
-811.5,760.28
888.11,600.51
-247.39,1099.77
330.38,1021.96
-1250.33,-70.17
1207.57,77.91
1254.67,-324.87
1133.49,-236.96
63.7,1149.32
1221.61,-389.94
-999.16,306.89
1130.77,-87.58
647.05,846.3
364.15,1068.05
118.74,1176.08
486.53,-1131.05
-760.48,912.97
-763.04,650.83
1159.5,96.42
1191.88,-213.69
-445.33,1132.14
566.23,-1043.8
