x_pos,y_pos
-382.23,354.71
-584.99,-203.76
-450.36,-128.26
-492.83,-427.83
-457.72,-912.25
-674.25,122.54
702.2,569.6
-566.16,-175.91
496,-726.59
-661.63,264.33
326.55,617.94
81.15,-745.89
757.35,24.67
-274.38,729.16
-314.8,816.11
314.33,-632.04
-169.5,-784.39
100.5,-794.55
262.42,-769.79
-496.16,-957.52
470.92,813.56
-446.1,871.06
-781.04,396.36
248.21,-840.56
727.29,-372.38
-660.53,585.34
235.16,-851.59
-1016.8,555.92
623.17,593.08
-722.75,-584.13
61.92,733.81
663.81,-677.06
900.56,327.46
-105.41,-957.83
-300.05,698.01
-798.13,-605.41
-569.35,694.73
