x_pos,y_pos
417.34,321.28
151.79,-48.61
143.19,202.7
-177.18,-186.49
45.56,211.24
-454.81,-465.79
480.49,169.63
-60.57,-286.57
81.4,72
69.97,8.06
190.16,156.58
-43.08,-253.04
-128.37,-162.33
-495.12,-76.64
79.52,-333.56
-250.92,485.16
-244.53,-127.99
-82,-203.68
160.34,437.1
-403.72,-225.75
272.03,115.37
-159.97,-446.33
-326.86,-102.27
-278.91,-141.12
-12.04,-452.85
47.08,112.44
-12.97,-418.24
-365.5,196.13
-458.16,86.51
-158.25,-482.84
286.67,-159.3
-217.42,-146.35
-137.17,-4.36
275.04,-154.15
375.61,-221.01
208.9,392.25
-63.86,-283.86
-435.09,-300.37
102.15,-386.65
40.69,366.34
446.71,151.5
112.55,361.62
186.05,-190.42
-377.13,319.98
-112.24,322.58
201.51,-362.35
260.02,-241.84
-6.65,-436.86
383.31,465.69
-359.86,-21.83
-485.63,-220.71
-472.83,-12.59
488.99,-172.71
127.52,-222.2
