x_pos,y_pos
-7.73,-81.1
-83.46,126.17
-161.67,-24.66
61.55,-151.65
-158.68,-44.73
-155.12,82.78
107.72,-171.04
173.4,127.54
-258.04,25.88
-270.09,-58.64
-161.34,226.26
-268.95,-75.61
-272.53,-65.26
217.57,180.94
233.54,-180.76
-105.82,283.04
-103.75,-289.56
-48.77,305.14
-276.12,-140.87
-282.81,-129.67
-251.2,-237.7
-282.53,222.65
-330.58,-154.63
304.3,-244.3
-193.94,346.97
60.36,-395.6
207.39,346.04
-375.57,-159.68
-132.08,-387.94
-183.48,-373.54
422.91,96.55
397.01,-176.64
-418.37,-121.06
424.88,-122.27
331.13,-302.61
-336.98,-301.54
201.33,423.7
316.16,391.72
-143.15,-484.44
-273.22,-428.86
532.21,-13.07
-203.53,494.02
535.62,-55.8
421.51,-368.71
-505.93,240.29
132.5,-544.38
-548.49,180.83
-502.03,-289.29
-488.71,313.75
584.35,4.19
-530.45,-364.54
-51.59,-664
-553.76,-389.82
-622.4,285.54
34.27,-688.81
-669.45,-182.79
459.67,531.84
-18.12,705.7
703.94,58.5
-312.53,-634.71
-530.69,-489.87
723.09,79.07
531.74,-500.66
