x_pos,y_pos
-30.67,183.33
-115.36,68.9
150.98,9.32
-28.49,-7.18
-179.53,-155.43
-195.11,-73.19
37.23,-198.86
-210.79,-39.55
-131.3,172.04
-232.49,-159.97
266.11,-17.14
92.8,-221.07
111.98,-216.26
-316,-28.66
-226.93,237.19
74.35,-123.17
-229.71,-237.21
248.93,-179.85
231.83,-270.88
412.03,12.28
-285.88,209.08
175.76,-291.71
276.58,321.36
-27.46,-440.5
-416.01,-124.61
376.98,-225.32
155.7,-401.08
-401.76,-205.96
-289.01,-178.96
268.81,405.01
-136.29,440.46
66.47,487.96
495.83,79.48
390.54,244.69
-322.13,-395.02
-371.62,-213.37
-388.71,-333.63
-477.91,123.28
422.98,-271.32
-472.81,224.49
453.88,86.66
-406.24,310.7
-355.69,-373.76
-338.13,-412.91
-356.99,-392.64
456.57,-284.28
-410.53,385.13
-272.93,494.11
307.57,440.06
225.29,-398.17
-280.94,-495.22
457.97,363.19
285.68,446.08
-498.95,-308.25
476.05,384.35
493.88,477.39
