x_pos,y_pos,p_flag,volts,weights
455.33,-11.62,1,4.19386,7
-284.72,411.59,0,2.19694,9
436.27,-451.61,0,2.52187,10
227.08,-465.33,1,4.60026,9
-77.09,239.98,1,3.38276,4
-372.62,271.54,1,4.60026,9
-405.18,324.52,0,2.80074,10
414.99,-364.87,1,4.60026,9
-316.66,-371.35,0,2.47907,10
440.8,104.62,1,3.71796,5
168.87,-124.27,0,2.24769,9
418.34,-294.28,0,2.88263,10
-489.21,473.45,1,4.2007,7
-345.8,-299.52,0,1.9644,8
464.59,359.06,1,3.45923,4
337.01,-327.04,0,1.9776,8
-367,-100.49,0,1.91125,8
286.99,89.14,0,2.14084,9
203.29,201.1,0,1.96293,8
116.46,-364.54,1,4.60026,9
12.32,37.53,1,3.2814,4
-394.2,232.56,0,2.31671,10
-293.52,129.94,1,4.50758,9
-112.34,-281.13,0,2.03896,9
219.29,342.86,1,3.41795,4
283.11,114.5,1,3.34618,4
156.58,-416,0,2.28352,10
-121.79,-75.14,0,2.4756,10
-152.73,106.41,1,3.20874,3
256.31,36.6,0,2.21219,9
201.66,376.08,1,2.98488,3
-328.54,-287.37,0,2.31889,10
-396.52,477.34,1,4.60026,9
499.7,-84.39,0,2.39571,10
-65.95,-76.36,0,2.91277,10
-445.12,289.98,1,4.60026,9
-256.74,460.48,0,2.13335,9
446.73,-122.96,1,4.15448,7
430.09,357.99,1,4.60026,9
-390.51,-463.37,1,3.67796,5
-390.63,-73.06,0,2.30087,10
-357.87,305.67,0,2.46884,10
11.86,156.26,1,2.91156,3
-245.05,335.36,0,2.427,10
136.68,426.46,0,1.78564,8
-162.77,-32.09,0,2.82385,10
14.83,-165.44,0,2.43772,10
-295.61,-425.78,1,3.24147,3
140.59,3.01,0,2.48869,10
190.31,-349.74,1,3.24531,3
-389.11,-15.17,0,1.96017,8
-415.77,-257.13,1,4.42936,8
-71.5,163.79,0,2.80082,10
-420.41,82.33,0,2.59089,10
22.19,-62.57,0,1.80561,8
-82.23,136.15,0,1.86884,8
-21.22,-219.39,1,3.95792,6
-10.58,399.7,1,4.18155,7
-443.07,-70.36,0,2.66417,10
-11.89,-85.1,0,1.77989,8
114.34,-117.02,0,2.65841,10
83.76,-284.64,1,4.60026,9
-112.85,-64.53,1,4.03404,7
368.15,284.89,1,4.22343,7
421.97,61.12,0,2.32298,10
-268.6,-313.31,1,3.21222,3
424.52,-166.83,1,3.25772,4
-38.2,-79.4,1,3.97668,6
445.44,478.66,0,2.69251,10
-139.13,-91.2,0,2.47381,10
26.85,-230.41,1,4.56687,9
198.74,368.46,0,2.19716,9
126.36,360.13,1,3.96286,6
448.7,227.71,1,3.63205,5
-283.55,445.69,0,2.92829,10
241.31,-436.43,1,4.51563,9
474.42,211.32,0,2.73214,10
-22.12,76.72,1,3.37974,4
-279.42,-252.56,1,3.77149,6
-202.55,320.96,1,3.22848,3
51.99,-205.62,0,1.95819,8
-65.18,95.47,0,2.87161,10
-0.95,255.93,1,2.91228,3
-176.42,-318.99,1,3.88081,6
471.59,-498.31,0,2.48367,10
-387.49,-467.63,0,2.85577,10
429.47,462.95,1,4.09921,7
185.16,-217.87,0,1.91882,8
-71.4,14.6,1,4.33317,8
-266.12,203.32,0,2.97103,10
387.48,-171.25,0,2.8313,10
467.04,191.2,0,2.23549,9
11.08,241.42,1,3.04781,3
-237.72,-154.49,0,2.15167,9
467.46,-449.79,0,2.82398,10
54.77,-455.63,1,3.93256,6
-65.94,-354.52,1,3.43068,4
455.61,-1.89,1,4.37904,8
-256.03,240.3,1,4.38148,8
491.31,-421.41,0,2.5674,10
390.7,401.9,0,1.97862,8
-384.77,333.1,0,2.54858,10
-290.31,-4.33,1,3.64393,5
-171.82,-495.75,1,4.06353,7
-375.76,-26.93,0,2.53149,10
-421.03,290.96,0,2.50738,10
257.38,-262.99,1,3.68676,5
-212.02,-457.16,0,2.575,10
342.03,48.44,1,4.38397,8
22.98,-99.1,1,3.42799,4
-323.05,16.15,0,2.71779,10
291.05,-173.53,1,4.31219,8
140.72,471.95,1,4.04974,7
-459.07,289.05,1,4.60026,9
-402.57,18.33,1,3.6755,5
-312.57,-386.12,0,2.17458,9
271.9,-71.65,0,2.36362,10
338.46,15.58,1,3.45396,4
-148.1,-51.99,1,4.18626,7
10.08,152.87,0,2.47037,10
351.99,296.3,0,2.37179,10
382.04,495.83,1,4.10703,7
32.96,-259.61,1,4.50595,9
-174.3,38.64,0,2.77635,10
-256.64,119.68,0,2.25405,10
88.15,-164.72,1,3.04049,3
56.16,324.83,1,3.8513,6
18.43,121.32,0,2.49619,10
95.07,-233.27,0,2.74928,10
-316.43,357.49,0,1.94346,8
-98.52,381.56,0,2.53016,10
-154.3,225.12,0,2.92685,10
-288.65,-23.48,1,4.60026,9
-189.66,389.37,1,2.93046,3
-493.36,-150.97,1,3.00753,3
-72.61,238.18,0,2.66382,10
-160.44,-424.48,1,4.60026,9
-152.71,-94.39,0,1.75259,8
-446.47,-482.03,1,4.51654,9
287.02,-206.04,1,4.60026,9
-444.27,-238.26,0,1.8808,8
-419.59,60.52,0,1.92927,8
158.83,-124.7,0,2.91457,10
-127.42,441.52,0,2.28894,10
-179.7,-277.35,0,2.92667,10
23.46,146.53,0,2.23953,9
289.12,-357.83,1,4.03749,7
-362.26,-235.65,0,1.77164,8
462.56,-163.85,0,2.8953,10
86.76,-14.43,0,2.0632,9
207.45,-107.65,0,2.81068,10
78.68,274.14,1,4.0142,7
-175.13,-427.12,1,4.04241,7
460.02,228.75,0,2.7698,10
443.85,79.34,0,1.85277,8
46.72,-9.69,0,2.61111,10
-297.09,-189.83,1,3.07765,3
359.56,335.98,1,3.52035,5
96.96,112.8,0,2.00317,9
499.6,119.52,0,2.32938,10
118.72,-78.05,1,3.2202,3
-377.72,119.57,0,2.83128,10
7.24,-121.77,1,3.17396,3
33.89,386.17,1,4.60026,9
-132.25,25.97,1,3.1951,3
-438.98,158.29,1,3.96579,6
-382.87,-259.11,0,2.53718,10
-401.58,304.84,1,4.60026,9
90.93,-315.86,0,2.88655,10
-46.53,305.71,1,4.06918,7
-221.8,451.1,0,2.847,10
-496.58,154.37,1,3.86414,6
11.67,-495.02,0,2.44848,10
249.87,-364.13,1,4.60026,9
295.53,217.43,0,2.39996,10
-331.34,-324.18,1,3.66413,5
-159.18,495.19,0,1.9679,8
-48.8,-417.26,1,3.28697,4
67.33,-406.47,0,2.69576,10
-329.03,361.95,0,1.76963,8
291.29,82.7,1,3.79049,6
-91.03,53.57,1,3.54165,5
145.84,-243.96,1,3.16984,3
267.85,-133.48,1,4.13251,7
318.95,-53.94,0,2.80673,10
93.02,426.46,0,2.39852,10
6.7,-117.43,0,1.75828,8
-401.75,-368.07,0,2.2697,10
151.65,79.79,1,3.18089,3
-182.61,-313.32,0,2.17743,9
-57.7,-394.4,1,3.39165,4
-151.59,-247.24,1,4.60026,9
-287.99,94.44,1,3.54742,5
-462.92,143.14,1,4.08861,7
43.34,-295.17,0,2.04576,9
492.56,443.87,0,2.78417,10
459.85,426.2,0,1.91003,8
113.46,-152.44,0,2.63138,10
398.54,421.71,0,2.81525,10
26.85,234.04,0,2.44336,10
-446.48,91.16,0,2.6167,10
468.06,133.72,1,4.09397,7
431.66,-118.44,1,3.29843,4
-28.01,427.16,1,3.8806,6
-336.45,-118.65,0,2.85643,10
-141.64,-356.17,0,2.28503,10
117,487.63,1,3.34336,4
-103.23,-435.35,0,2.609,10
279.06,4.97,0,2.82442,10
-318.93,65.61,1,4.12542,7
-0.62,387.79,1,4.36884,8
-465.66,369.87,0,1.9648,8
-205.36,236.23,0,2.56132,10
457.08,-444.55,1,4.60026,9
463.54,-168.95,0,1.79081,8
-492.98,-162.99,1,4.60026,9
-5.87,74.99,1,4.60026,9
69.14,181.8,1,3.58058,5
130.07,-345.54,0,2.47307,10
255.71,-44.06,1,4.47317,8
339.11,-400.22,0,2.40074,10
72.25,19.39,0,1.79396,8
-474.12,297.43,0,2.68451,10
-47.96,-168.18,0,2.72492,10
362.82,-370.57,1,4.26267,8
-275.4,-199.25,0,2.48945,10
367.75,-426.29,0,2.66237,10
204.97,-478.84,1,4.20981,7
154.06,178.97,1,3.83032,6
-171.13,-107.03,1,4.28366,8
-255.9,196.83,0,2.3879,10
-393.46,-234.09,1,4.3292,8
-105.57,-26.25,0,2.73309,10
-351.77,130.25,1,4.60026,9
170.02,-399.21,1,4.60026,9
385.27,484.84,1,3.09924,3
313.94,-194.48,0,2.35232,10
128.36,132.76,1,4.15552,7
172.38,-190.64,1,4.03352,7
371.45,-129.09,1,3.07162,3
-417.06,140.72,1,4.60026,9
113.05,-15.03,0,2.03938,9
-179.28,-314.35,0,1.81801,8
-457.32,-114.47,1,3.50788,5
-284.64,-62.74,1,3.6699,5
407.92,457.42,1,4.60026,9
-127.93,129.58,0,2.25468,10
71.26,386.24,0,2.88391,10
69.91,-304.56,0,2.92365,10
-323.85,-452.8,1,4.02347,7
231.65,158.64,0,2.65842,10
-440.2,92.16,1,3.22533,3
-494.58,275.49,1,4.60026,9
80.7,-217.6,1,4.19246,7
-112.35,-353.7,0,2.13969,9
355.78,-319.16,1,4.32407,8
115.83,-389.62,0,2.91819,10
-72.47,400.09,1,4.60026,9
294.33,-288.8,1,3.89735,6
-132.23,284.9,0,2.38607,10
236.3,-491.42,1,4.60026,9
-365.19,-246.14,0,2.52216,10
255.41,157.72,0,2.10509,9
435.95,1.99,0,2.49065,10
-223.89,-7.35,0,2.45553,10
-117.91,83.55,1,3.48587,4
154.76,-369.51,0,2.72691,10
-126.11,191.1,0,2.87266,10
260.37,-300.22,0,2.43703,10
44.76,-355.31,0,2.34416,10
-405.3,441.76,0,2.00577,9
12.19,58.69,0,2.41661,10
-339.56,-402.83,1,3.29003,4
-123.41,-231.41,0,2.18917,9
263.32,240.63,1,3.98188,6
-310.62,364.63,1,4.02949,7
-28.15,-196.49,1,3.97652,6
-478.46,450.72,0,2.8308,10
-474.6,168.37,0,2.87626,10
182.81,-366.28,1,4.07667,7
34.43,275.38,1,4.2145,7
409.53,48.02,1,4.60026,9
339.94,190.07,1,4.37246,8
-468.07,-453.98,0,2.01475,9
-495.94,-322.2,0,2.7826,10
-130.84,-440.07,0,2.49598,10
-333.35,-259.65,0,2.83706,10
-239.66,-111.65,1,4.60026,9
338.08,75.72,1,3.10049,3
-458.98,-215.94,0,2.60009,10
-309.96,-345.5,1,3.28667,4
295.21,-51.55,0,2.10829,9
-330.2,-165.19,0,2.37114,10
-212.43,120.6,1,3.0047,3
276.77,-422.92,1,3.66028,5
227.99,449.32,0,2.21776,9
276.3,-461.55,1,3.18024,3
460.81,-210.88,1,3.97987,6
-117.44,234.8,1,4.60026,9
163.73,478.48,0,2.21952,9
492.55,-46.38,1,4.60026,9
259.66,-354.07,1,3.98381,6
425.58,230.25,0,2.11532,9
456.24,270.63,0,2.25132,10
481.03,-370.54,1,4.40116,8
-213.04,408.43,0,2.72524,10
-479.91,-216.6,1,3.20656,3
51.74,-395.25,1,4.60026,9
