x_pos,y_pos
186.05,-190.42
40.69,366.34
127.52,-222.2
-472.83,-12.59
112.55,361.62
79.52,-333.56
-365.5,196.13
-454.81,-465.79
446.71,151.5
-82,-203.68
-6.65,-436.86
-177.18,-186.49
-63.86,-283.86
-43.08,-253.04
208.9,392.25
-12.97,-418.24
-128.37,-162.33
-159.97,-446.33
81.4,72
-112.24,322.58
275.04,-154.15
286.67,-159.3
272.03,115.37
-495.12,-76.64
375.61,-221.01
260.02,-241.84
-326.86,-102.27
69.97,8.06
417.34,321.28
102.15,-386.65
-158.25,-482.84
-485.63,-220.71
143.19,202.7
201.51,-362.35
-217.42,-146.35
-250.92,485.16
-403.72,-225.75
-435.09,-300.37
45.56,211.24
160.34,437.1
-244.53,-127.99
-458.16,86.51
-12.04,-452.85
151.79,-48.61
-359.86,-21.83
383.31,465.69
480.49,169.63
488.99,-172.71
47.08,112.44
-137.17,-4.36
-278.91,-141.12
-377.13,319.98
-60.57,-286.57
190.16,156.58
