x_pos,y_pos
176.65,678.18
502.27,-577.76
737.13,701.54
526.5,-692.51
-916.43,301.65
-756.01,15.23
-678.19,232.7
-499.6,968.23
-908.49,-127.88
811.39,-34.55
27.57,988.73
814.23,-543.25
-817.91,295.6
949.74,24.56
887.27,-366.72
933.11,-476.48
214.29,765.8
632.58,492.1
596.57,807.13
882.77,-445.63
-763.79,652.84
389.99,-695.92
297.24,691.17
919.86,-626.69
69.04,-841.04
960.18,-355.33
354.82,-968.81
-931.08,-755.82
363.58,988.43
698.08,-798.8
-980.58,441.16
-659.42,677.65
-700.96,-908.82
-983.7,514.86
777.77,-936.49
-565.18,-884.74
924.73,776.7
-818.04,-883.62
-965.64,978.38
937.31,678.38
-942.92,-547.6
-882.54,-757.73
951.51,779.32
864.39,-511.01
942.06,885.15
988.75,668.66
-880.73,798.96
