x_pos,y_pos
-1245.74,-800.83
-1481.83,-65.98
1409.79,-462.4
-1470,267.75
-1497.05,37.14
579.16,1399.44
813.57,-1297.52
541.5,1436.15
-575.5,-1424.94
-1460.51,-553.87
-1214.84,-997.28
-992.05,-1230.42
-629.81,-1451.54
-1231.46,767.46
-1242.04,-570.21
1497.67,558.17
1434.42,-720.66
-1399.66,813.54
-894.99,1146.41
815.8,1417.24
967.2,1359.4
926.46,1432.92
-1424.02,959.4
-1226.09,-1242.06
-1172.39,1300.38
1142.7,1339.82
-1298.17,1307.72
1149.16,1455.15
1164.19,-1477.17
-1441.4,1308.79
1484.7,1390.01
-1453.08,1429.65
