x_pos,y_pos
-165.29,1077.38
-857.55,-967.5
451.44,-853.03
379.59,1201.44
-912.63,699.25
1208.09,-421.56
-914.85,-852.24
-980.39,847.6
760.51,1063.81
1094.97,978.12
514.87,1315.15
468.42,1239.56
893.85,-989.22
1163.37,-665.04
-773.45,1147.07
939.8,-963.46
1357.47,255.11
-1359.88,-837.27
12.77,-1367.44
-198.71,-1361.82
1311.92,338.1
-1378.49,96.19
-681.39,1154.07
1088.9,725.33
-1189.56,-749.59
-1266.06,-624.29
354.06,1270.84
741.31,-1203.61
-1218.75,744.28
-1285.16,942.65
-885.22,1369.81
1088.95,855.24
