x_pos,y_pos
141.74,5.49
479.39,369.93
343.99,93.22
352.11,204.4
-638.29,-420.57
149.05,142.04
-506.82,-144.62
-240.94,-138.55
-43.96,133.96
247.76,335.17
126,329.21
-96.79,326.56
212.18,87.28
421.87,-37.55
296.74,-13.82
384.66,-284.18
275.97,-413.81
327.2,-482.81
-331.34,-409.51
-493.93,-135.31
-298.24,-99.94
-553.83,25.53
567.98,339.92
567.28,104.95
239.78,-383.21
246.94,375.61
-665.16,-470.89
531.84,177.01
-861.01,418.72
674.54,381.54
164.74,656.31
151.56,-679.05
-723.03,177.55
-611.88,366.48
-581.55,382.69
-669.22,275.53
-485.6,-354.99
554.97,205.21
363.75,690.15
