x_pos,y_pos,p_flag,volts,weights
274.86,1465.36,1,4.84109,10
-195.31,496.8,1,4.84109,10
-594.84,1326.18,0,1.85689,8
508.63,-490.93,0,2.26071,10
-318.22,-837.25,1,4.66809,9
-1172.39,1310.04,1,4.17,7
863.92,1185.95,0,2.13323,9
-1360.17,-1288.26,0,2.73878,10
580.58,354.41,1,4.84109,10
9.89,-271.48,1,3.66353,5
-684.08,-282.74,1,3.94263,6
903.64,-348.19,0,1.99602,8
451.76,-336.58,0,2.67224,10
647.4,64.25,0,2.27936,10
1381.77,1322.78,0,1.78619,8
-320.16,719.13,0,2.21865,9
294.3,-826.45,1,4.84109,10
1261.46,-635.13,0,2.79272,10
786.19,1044.28,1,3.33915,4
310.38,-517.36,1,3.30687,4
-1152.88,482.36,0,2.30821,10
-178.43,650.1,0,2.90436,10
419.17,-215.93,0,2.59917,10
321.48,940.87,0,2.57392,10
763.45,-1046.34,1,3.27475,4
-515.36,-126.69,1,4.76426,10
-851.79,-114.86,0,2.17553,9
1026.4,1083.14,1,4.62783,9
-1116.77,1350.67,0,1.90635,8
262.09,263.51,0,2.29538,10
25.57,-1016.75,1,3.63968,5
-1432.81,-116.63,1,4.2698,8
270.81,-380.42,1,3.46148,4
213.28,-786.18,1,3.79415,6
-501.23,644.35,0,2.43228,10
1084.8,695.3,0,2.92884,10
1480.22,-798.33,0,2.38699,10
1447.98,1082.97,1,3.32648,4
-1282.71,657.45,1,3.7523,6
-1057.54,-721.88,1,3.45806,4
-1240.27,450.35,0,2.22397,9
-1140.33,1336.49,1,3.55514,5
-1495.03,1258.37,1,3.6953,5
-69.43,431.44,1,4.84109,10
-127.97,1385.2,0,2.02468,9
-130.85,-1007.1,1,4.84109,10
-352.76,1038.37,0,2.45513,10
-863.58,199.03,1,4.26343,8
1419.91,-144.74,1,4.27723,8
-1075.91,-1107.22,1,4.84109,10
-757.8,612.32,1,4.84109,10
-924.92,1326.76,0,1.81697,8
113.96,976.07,1,3.957,6
107.75,-1484.12,1,4.68727,9
1434.14,-463.06,1,4.2476,7
-361.47,871.4,1,4.84109,10
-1339.12,1076.59,1,4.06912,7
306.99,1033.22,0,2.97892,10
-750.7,-1.63,0,2.86709,10
1215.47,663.25,0,1.91559,8
-1058.42,-840.74,1,3.66982,5
-435.65,69.54,0,2.39788,10
1225.99,829.1,0,2.09419,9
452.72,-1018.54,0,1.86855,8
942.29,539.95,1,3.81917,6
-1341.39,395.76,0,2.89145,10
-1310.36,1148.94,1,3.63408,5
1154.13,390.72,1,4.56341,9
1068.92,-722.28,1,3.96591,6
-1220.74,-334.74,0,2.02562,9
173.99,633.83,0,2.32675,10
-67.6,765.58,0,2.97269,10
-629.2,-662.14,0,2.67179,10
-650.89,-783.8,1,4.05178,7
856.04,738.88,0,1.87128,8
704.39,12.31,1,4.84109,10
23.73,438.08,1,3.72572,5
558.36,-1448.54,1,3.68985,5
-1497.05,-1345.77,0,2.30631,10
738.43,-789.9,0,2.3136,10
-407.98,-123.39,0,2.96876,10
-975.43,-88.58,1,4.67824,9
104.51,-181.36,0,1.9738,8
-892.16,1473.76,0,2.27282,10
21.32,-248.76,1,4.19663,7
616.82,362.65,0,2.014,9
1056.55,179.64,1,3.61135,5
1030.89,-901.77,0,1.81968,8
-276.52,567.73,1,4.54428,9
430.8,102.35,0,1.91148,8
143.45,-1242,0,2.83818,10
294.75,-955.75,0,2.94658,10
-416.2,-107.49,0,2.21709,9
-406.58,1319.64,0,2.67363,10
759.32,35.56,1,4.84109,10
1137.24,-1173.62,0,1.91737,8
-347.22,389.83,1,3.39887,4
-1294.33,-1023.06,0,2.56197,10
1148.92,1401.88,1,4.20462,7
-625.64,-833.86,1,4.84109,10
-1315.35,512.95,0,2.4846,10
1485.33,295.02,1,3.86665,6
1198.26,-875.1,1,4.33748,8
-157.39,441.15,1,4.84109,10
1153.97,576.98,1,3.81713,6
869.56,-421.33,0,1.96286,8
1107.49,371.19,1,4.26178,8
59.24,-1446.95,0,2.78808,10
-1057.87,1102.52,0,2.61679,10
790.21,-1077.2,1,3.06436,3
1363.65,144.72,0,2.61038,10
-1076.29,1041.05,0,2.194,9
1422.31,1192.66,1,4.12231,7
-1467.64,-203.13,1,3.29109,4
1313.58,1180.38,1,4.57703,9
-1030.79,1277.6,0,2.26152,10
613.08,147.1,0,2.20191,9
752.6,-1039.28,1,4.50283,9
666.4,-145.04,0,2.52168,10
-1487.27,-770.98,0,2.21122,9
268.85,895.38,1,3.8203,6
-1134.7,-484.72,1,4.39742,8
1028.46,-871.14,1,3.39719,4
-998.72,986.76,1,4.40653,8
344.76,-1209.59,0,2.14471,9
982.45,1377.99,0,2.26053,10
-816.02,1068.23,1,4.84109,10
-906.99,-1094.76,1,4.84109,10
-729.33,500.53,0,2.07407,9
-885.26,646.27,1,4.84109,10
98.1,21.28,0,1.93949,8
-332.6,-1089.83,0,2.40302,10
413.99,1369.72,0,2.37632,10
889.01,15.52,1,4.59543,9
701.45,-780.77,1,3.66705,5
899.62,1333.88,0,2.34423,10
757.05,800.09,1,3.50145,5
1194.67,1260.76,0,2.61655,10
72.78,1016.3,0,2.81097,10
789.34,-214.56,1,3.88757,6
-1375.24,-408.49,1,3.51905,5
-129.91,101.74,0,2.75939,10
-1127.16,608.34,1,4.834,10
778.17,238.81,0,2.65771,10
-1221.25,-774.43,1,4.84109,10
1471.84,-301.12,0,2.36337,10
-133.55,-501.96,0,2.2305,9
27.99,-922.55,1,3.99295,6
-297.27,1463.26,0,2.60446,10
-915.28,182.87,0,1.90041,8
674.83,-594.4,0,2.71341,10
840.8,-734.53,0,1.93383,8
-185.84,1300.61,0,2.78743,10
1440.76,-1310.42,1,3.804,6
1192.23,1233.88,0,2.45788,10
-611.52,-581.76,1,4.84109,10
356.9,1232.92,1,3.41274,4
